Year,BU_2021,BU_NAAM,WK_2021,WK_NAAM,GM_2021,GM_NAAM,ProvinciecodePV,Provincienaam,Aantal aansluitingen met opwekinstallatie,Opgesteld vermogen,MeestVoorkomendePostcode_113,HuishoudensTotaal_28,GemiddeldeHuishoudensgrootte_32,Bevolkingsdichtheid_33,Woningvoorraad_34,GemiddeldeWoningwaarde_35,PercentageEengezinswoning_36,Koopwoningen_40,InBezitWoningcorporatie_42,InBezitOverigeVerhuurders_43,BouwjaarVanaf2000_46,GemiddeldElektriciteitsverbruikTotaal_47,GemiddeldAardgasverbruikTotaal_55,Gemiddeld_opleidingsniveau,Percent_inkomensontvangers,GemiddeldInkomenPerInwoner_72,Bedrijfsvestigingen_per_huishuidens,PersonenautoSPerHuishouden_102,AfstandTotSchool_108,MateVanStedelijkheid_115,OV_per_installatie,Opgesteld_vermogen_per100houshoudens,PVinstallaties_per100houshoudens
2018,BU16801200,Eexterveenschekanaal,WK168012,Wijk 12 Eexterveenschekanaal,GM1680,Aa en Hunze,PV22,Drenthe,19.0,65.0,9659,115,2.0,389.0,106,170.0,98.0,86.0,8.0,7.0,4.0,2970.0,1650.0,,0.851063829787234,24.3,0.1304347826086956,1.4,2.2,5.0,3.4210526315789473,56.52173913043478,16.52173913043478
2017,BU16801200,Eexterveenschekanaal,WK168012,Wijk 12 Eexterveenschekanaal,GM1680,Aa en Hunze,PV22,Drenthe,12.0,42.0,9659,115,2.0,389.0,106,170.0,98.0,86.0,8.0,7.0,4.0,2970.0,1650.0,,0.851063829787234,24.3,0.1304347826086956,1.4,2.2,5.0,3.5,36.52173913043478,10.434782608695652
2016,BU16801200,Eexterveenschekanaal,WK168012,Wijk 12 Eexterveenschekanaal,GM1680,Aa en Hunze,PV22,Drenthe,9.0,33.0,9659,115,2.0,389.0,106,170.0,98.0,86.0,8.0,7.0,4.0,2970.0,1650.0,,0.851063829787234,24.3,0.1304347826086956,1.4,2.2,5.0,3.6666666666666665,28.695652173913043,7.826086956521739
2019,BU16801200,Eexterveenschekanaal,WK168012,Wijk 12 Eexterveenschekanaal,GM1680,Aa en Hunze,PV22,Drenthe,24.0,93.0,9659,115,2.0,389.0,106,170.0,98.0,86.0,8.0,7.0,4.0,2970.0,1650.0,,0.851063829787234,24.3,0.1304347826086956,1.4,2.2,5.0,3.875,80.8695652173913,20.869565217391305
2020,BU16801200,Eexterveenschekanaal,WK168012,Wijk 12 Eexterveenschekanaal,GM1680,Aa en Hunze,PV22,Drenthe,34.0,130.0,9659,115,2.0,389.0,106,170.0,98.0,86.0,8.0,7.0,4.0,2970.0,1650.0,,0.851063829787234,24.3,0.1304347826086956,1.4,2.2,5.0,3.823529411764706,113.04347826086956,29.565217391304348
2021,BU16801200,Eexterveenschekanaal,WK168012,Wijk 12 Eexterveenschekanaal,GM1680,Aa en Hunze,PV22,Drenthe,46.0,185.0,9659,115,2.0,389.0,106,170.0,98.0,86.0,8.0,7.0,4.0,2970.0,1650.0,,0.851063829787234,24.3,0.1304347826086956,1.4,2.2,5.0,4.021739130434782,160.8695652173913,40.0
2018,BU16801400,Gasselte,WK168014,Wijk 14 Gasselte,GM1680,Aa en Hunze,PV22,Drenthe,96.0,366.0,9462,695,2.2,450.0,680,226.0,88.0,72.0,24.0,4.0,14.0,3060.0,1740.0,2.036036036036036,0.8637873754152824,26.2,0.1654676258992805,1.4,0.6,5.0,3.8125,52.66187050359712,13.81294964028777
2017,BU16801400,Gasselte,WK168014,Wijk 14 Gasselte,GM1680,Aa en Hunze,PV22,Drenthe,70.0,269.0,9462,695,2.2,450.0,680,226.0,88.0,72.0,24.0,4.0,14.0,3060.0,1740.0,2.036036036036036,0.8637873754152824,26.2,0.1654676258992805,1.4,0.6,5.0,3.842857142857143,38.70503597122302,10.071942446043165
2016,BU16801400,Gasselte,WK168014,Wijk 14 Gasselte,GM1680,Aa en Hunze,PV22,Drenthe,51.0,193.0,9462,695,2.2,450.0,680,226.0,88.0,72.0,24.0,4.0,14.0,3060.0,1740.0,2.036036036036036,0.8637873754152824,26.2,0.1654676258992805,1.4,0.6,5.0,3.784313725490196,27.769784172661872,7.338129496402877
2019,BU16801400,Gasselte,WK168014,Wijk 14 Gasselte,GM1680,Aa en Hunze,PV22,Drenthe,115.0,521.0000000000001,9462,695,2.2,450.0,680,226.0,88.0,72.0,24.0,4.0,14.0,3060.0,1740.0,2.036036036036036,0.8637873754152824,26.2,0.1654676258992805,1.4,0.6,5.0,4.530434782608696,74.96402877697842,16.546762589928058
2020,BU16801400,Gasselte,WK168014,Wijk 14 Gasselte,GM1680,Aa en Hunze,PV22,Drenthe,153.0,720.0,9462,695,2.2,450.0,680,226.0,88.0,72.0,24.0,4.0,14.0,3060.0,1740.0,2.036036036036036,0.8637873754152824,26.2,0.1654676258992805,1.4,0.6,5.0,4.705882352941177,103.59712230215827,22.014388489208635
2021,BU16801400,Gasselte,WK168014,Wijk 14 Gasselte,GM1680,Aa en Hunze,PV22,Drenthe,224.0,1090.0,9462,695,2.2,450.0,680,226.0,88.0,72.0,24.0,4.0,14.0,3060.0,1740.0,2.036036036036036,0.8637873754152824,26.2,0.1654676258992805,1.4,0.6,5.0,4.866071428571429,156.83453237410072,32.23021582733813
2018,BU16801401,Kostvlies,WK168014,Wijk 14 Gasselte,GM1680,Aa en Hunze,PV22,Drenthe,12.0,76.0,9462,55,2.4,252.0,57,337.0,100.0,89.0,5.0,5.0,0.0,3820.0,2250.0,2.1,0.7407407407407407,35.2,0.3636363636363636,1.6,2.5,5.0,6.333333333333333,138.1818181818182,21.818181818181817
2017,BU16801401,Kostvlies,WK168014,Wijk 14 Gasselte,GM1680,Aa en Hunze,PV22,Drenthe,10.0,54.0,9462,55,2.4,252.0,57,337.0,100.0,89.0,5.0,5.0,0.0,3820.0,2250.0,2.1,0.7407407407407407,35.2,0.3636363636363636,1.6,2.5,5.0,5.4,98.18181818181819,18.181818181818183
2016,BU16801401,Kostvlies,WK168014,Wijk 14 Gasselte,GM1680,Aa en Hunze,PV22,Drenthe,6.0,29.0,9462,55,2.4,252.0,57,337.0,100.0,89.0,5.0,5.0,0.0,3820.0,2250.0,2.1,0.7407407407407407,35.2,0.3636363636363636,1.6,2.5,5.0,4.833333333333333,52.72727272727273,10.909090909090908
2019,BU16801401,Kostvlies,WK168014,Wijk 14 Gasselte,GM1680,Aa en Hunze,PV22,Drenthe,15.0,80.00000000000001,9462,55,2.4,252.0,57,337.0,100.0,89.0,5.0,5.0,0.0,3820.0,2250.0,2.1,0.7407407407407407,35.2,0.3636363636363636,1.6,2.5,5.0,5.333333333333333,145.45454545454547,27.272727272727273
2020,BU16801401,Kostvlies,WK168014,Wijk 14 Gasselte,GM1680,Aa en Hunze,PV22,Drenthe,15.0,80.00000000000001,9462,55,2.4,252.0,57,337.0,100.0,89.0,5.0,5.0,0.0,3820.0,2250.0,2.1,0.7407407407407407,35.2,0.3636363636363636,1.6,2.5,5.0,5.333333333333333,145.45454545454547,27.272727272727273
2021,BU16801401,Kostvlies,WK168014,Wijk 14 Gasselte,GM1680,Aa en Hunze,PV22,Drenthe,23.0,151.0,9462,55,2.4,252.0,57,337.0,100.0,89.0,5.0,5.0,0.0,3820.0,2250.0,2.1,0.7407407407407407,35.2,0.3636363636363636,1.6,2.5,5.0,6.565217391304348,274.54545454545456,41.81818181818182
2018,BU16801500,Gasselternijveen,WK168015,Wijk 15 Gasselternijveen,GM1680,Aa en Hunze,PV22,Drenthe,137.0,420.0,9514,780,2.3,905.0,778,169.0,97.0,61.0,37.0,2.0,8.0,2940.0,1630.0,1.8652482269503543,0.7843137254901961,21.7,0.1602564102564102,1.3,0.6,5.0,3.065693430656934,53.84615384615385,17.564102564102566
2017,BU16801500,Gasselternijveen,WK168015,Wijk 15 Gasselternijveen,GM1680,Aa en Hunze,PV22,Drenthe,0.0,0.0,9514,780,2.3,905.0,778,169.0,97.0,61.0,37.0,2.0,8.0,2940.0,1630.0,1.8652482269503543,0.7843137254901961,21.7,0.1602564102564102,1.3,0.6,5.0,0.0,0.0,0.0
2016,BU16801500,Gasselternijveen,WK168015,Wijk 15 Gasselternijveen,GM1680,Aa en Hunze,PV22,Drenthe,0.0,0.0,9514,780,2.3,905.0,778,169.0,97.0,61.0,37.0,2.0,8.0,2940.0,1630.0,1.8652482269503543,0.7843137254901961,21.7,0.1602564102564102,1.3,0.6,5.0,0.0,0.0,0.0
2019,BU16801500,Gasselternijveen,WK168015,Wijk 15 Gasselternijveen,GM1680,Aa en Hunze,PV22,Drenthe,171.0,623.0,9514,780,2.3,905.0,778,169.0,97.0,61.0,37.0,2.0,8.0,2940.0,1630.0,1.8652482269503543,0.7843137254901961,21.7,0.1602564102564102,1.3,0.6,5.0,3.6432748538011697,79.87179487179488,21.923076923076923
2020,BU16801500,Gasselternijveen,WK168015,Wijk 15 Gasselternijveen,GM1680,Aa en Hunze,PV22,Drenthe,243.0,915.0,9514,780,2.3,905.0,778,169.0,97.0,61.0,37.0,2.0,8.0,2940.0,1630.0,1.8652482269503543,0.7843137254901961,21.7,0.1602564102564102,1.3,0.6,5.0,3.765432098765432,117.3076923076923,31.153846153846153
2021,BU16801500,Gasselternijveen,WK168015,Wijk 15 Gasselternijveen,GM1680,Aa en Hunze,PV22,Drenthe,267.0,1163.0000000000002,9514,780,2.3,905.0,778,169.0,97.0,61.0,37.0,2.0,8.0,2940.0,1630.0,1.8652482269503543,0.7843137254901961,21.7,0.1602564102564102,1.3,0.6,5.0,4.355805243445693,149.10256410256412,34.23076923076923
2018,BU16801600,Gasselternijveenschemond,WK168016,Wijk 16 Gasselternijveenschemond,GM1680,Aa en Hunze,PV22,Drenthe,0.0,0.0,9515,280,2.2,272.0,279,189.0,98.0,81.0,13.0,6.0,10.0,3190.0,1700.0,1.9795918367346936,0.8064516129032258,25.9,0.1964285714285714,1.4,1.8,5.0,0.0,0.0,0.0
2017,BU16801600,Gasselternijveenschemond,WK168016,Wijk 16 Gasselternijveenschemond,GM1680,Aa en Hunze,PV22,Drenthe,0.0,0.0,9515,280,2.2,272.0,279,189.0,98.0,81.0,13.0,6.0,10.0,3190.0,1700.0,1.9795918367346936,0.8064516129032258,25.9,0.1964285714285714,1.4,1.8,5.0,0.0,0.0,0.0
2016,BU16801600,Gasselternijveenschemond,WK168016,Wijk 16 Gasselternijveenschemond,GM1680,Aa en Hunze,PV22,Drenthe,0.0,0.0,9515,280,2.2,272.0,279,189.0,98.0,81.0,13.0,6.0,10.0,3190.0,1700.0,1.9795918367346936,0.8064516129032258,25.9,0.1964285714285714,1.4,1.8,5.0,0.0,0.0,0.0
2019,BU16801600,Gasselternijveenschemond,WK168016,Wijk 16 Gasselternijveenschemond,GM1680,Aa en Hunze,PV22,Drenthe,64.0,287.0,9515,280,2.2,272.0,279,189.0,98.0,81.0,13.0,6.0,10.0,3190.0,1700.0,1.9795918367346936,0.8064516129032258,25.9,0.1964285714285714,1.4,1.8,5.0,4.484375,102.5,22.857142857142858
2020,BU16801600,Gasselternijveenschemond,WK168016,Wijk 16 Gasselternijveenschemond,GM1680,Aa en Hunze,PV22,Drenthe,74.0,330.0,9515,280,2.2,272.0,279,189.0,98.0,81.0,13.0,6.0,10.0,3190.0,1700.0,1.9795918367346936,0.8064516129032258,25.9,0.1964285714285714,1.4,1.8,5.0,4.45945945945946,117.85714285714286,26.428571428571427
2021,BU16801600,Gasselternijveenschemond,WK168016,Wijk 16 Gasselternijveenschemond,GM1680,Aa en Hunze,PV22,Drenthe,90.0,435.0,9515,280,2.2,272.0,279,189.0,98.0,81.0,13.0,6.0,10.0,3190.0,1700.0,1.9795918367346936,0.8064516129032258,25.9,0.1964285714285714,1.4,1.8,5.0,4.833333333333333,155.35714285714286,32.142857142857146
2018,BU16801700,Gieten,WK168017,Wijk 17 Gieten,GM1680,Aa en Hunze,PV22,Drenthe,354.0,1257.0,9461,2180,2.2,1191.0,2268,226.0,91.0,67.0,28.0,5.0,11.0,2790.0,1650.0,2.0170454545454546,0.8255933952528379,26.3,0.1834862385321101,1.2,0.7,4.0,3.5508474576271185,57.6605504587156,16.238532110091743
2017,BU16801700,Gieten,WK168017,Wijk 17 Gieten,GM1680,Aa en Hunze,PV22,Drenthe,303.0,1074.0,9461,2180,2.2,1191.0,2268,226.0,91.0,67.0,28.0,5.0,11.0,2790.0,1650.0,2.0170454545454546,0.8255933952528379,26.3,0.1834862385321101,1.2,0.7,4.0,3.5445544554455446,49.26605504587156,13.899082568807339
2016,BU16801700,Gieten,WK168017,Wijk 17 Gieten,GM1680,Aa en Hunze,PV22,Drenthe,252.0,847.0,9461,2180,2.2,1191.0,2268,226.0,91.0,67.0,28.0,5.0,11.0,2790.0,1650.0,2.0170454545454546,0.8255933952528379,26.3,0.1834862385321101,1.2,0.7,4.0,3.361111111111111,38.85321100917431,11.559633027522937
2019,BU16801700,Gieten,WK168017,Wijk 17 Gieten,GM1680,Aa en Hunze,PV22,Drenthe,485.0,1923.0,9461,2180,2.2,1191.0,2268,226.0,91.0,67.0,28.0,5.0,11.0,2790.0,1650.0,2.0170454545454546,0.8255933952528379,26.3,0.1834862385321101,1.2,0.7,4.0,3.9649484536082475,88.21100917431193,22.24770642201835
2020,BU16801700,Gieten,WK168017,Wijk 17 Gieten,GM1680,Aa en Hunze,PV22,Drenthe,589.0,2475.0,9461,2180,2.2,1191.0,2268,226.0,91.0,67.0,28.0,5.0,11.0,2790.0,1650.0,2.0170454545454546,0.8255933952528379,26.3,0.1834862385321101,1.2,0.7,4.0,4.202037351443124,113.53211009174312,27.01834862385321
2021,BU16801700,Gieten,WK168017,Wijk 17 Gieten,GM1680,Aa en Hunze,PV22,Drenthe,712.0,3338.0,9461,2180,2.2,1191.0,2268,226.0,91.0,67.0,28.0,5.0,11.0,2790.0,1650.0,2.0170454545454546,0.8255933952528379,26.3,0.1834862385321101,1.2,0.7,4.0,4.688202247191011,153.11926605504587,32.6605504587156
2018,BU16801709,Verspreide huizen Gieten,WK168017,Wijk 17 Gieten,GM1680,Aa en Hunze,PV22,Drenthe,11.0,65.0,9461,65,2.1,8.0,69,369.0,100.0,99.0,1.0,0.0,9.0,3810.0,2350.0,2.5384615384615383,0.625,29.1,0.3076923076923077,1.5,2.6,5.0,5.909090909090909,100.0,16.923076923076923
2017,BU16801709,Verspreide huizen Gieten,WK168017,Wijk 17 Gieten,GM1680,Aa en Hunze,PV22,Drenthe,10.0,59.0,9461,65,2.1,8.0,69,369.0,100.0,99.0,1.0,0.0,9.0,3810.0,2350.0,2.5384615384615383,0.625,29.1,0.3076923076923077,1.5,2.6,5.0,5.9,90.76923076923077,15.384615384615385
2016,BU16801709,Verspreide huizen Gieten,WK168017,Wijk 17 Gieten,GM1680,Aa en Hunze,PV22,Drenthe,8.0,38.0,9461,65,2.1,8.0,69,369.0,100.0,99.0,1.0,0.0,9.0,3810.0,2350.0,2.5384615384615383,0.625,29.1,0.3076923076923077,1.5,2.6,5.0,4.75,58.46153846153846,12.307692307692308
2019,BU16801709,Verspreide huizen Gieten,WK168017,Wijk 17 Gieten,GM1680,Aa en Hunze,PV22,Drenthe,26.0,177.0,9461,65,2.1,8.0,69,369.0,100.0,99.0,1.0,0.0,9.0,3810.0,2350.0,2.5384615384615383,0.625,29.1,0.3076923076923077,1.5,2.6,5.0,6.8076923076923075,272.3076923076923,40.0
2020,BU16801709,Verspreide huizen Gieten,WK168017,Wijk 17 Gieten,GM1680,Aa en Hunze,PV22,Drenthe,41.0,278.0,9461,65,2.1,8.0,69,369.0,100.0,99.0,1.0,0.0,9.0,3810.0,2350.0,2.5384615384615383,0.625,29.1,0.3076923076923077,1.5,2.6,5.0,6.780487804878049,427.6923076923077,63.07692307692308
2021,BU16801709,Verspreide huizen Gieten,WK168017,Wijk 17 Gieten,GM1680,Aa en Hunze,PV22,Drenthe,47.0,311.0,9461,65,2.1,8.0,69,369.0,100.0,99.0,1.0,0.0,9.0,3810.0,2350.0,2.5384615384615383,0.625,29.1,0.3076923076923077,1.5,2.6,5.0,6.617021276595745,478.46153846153845,72.3076923076923
2018,BU16801800,Gieterveen,WK168018,Wijk 18 Gieterveen,GM1680,Aa en Hunze,PV22,Drenthe,43.0,156.0,9511,285,2.4,1039.0,290,183.0,94.0,72.0,24.0,4.0,11.0,3160.0,1770.0,1.75,0.8695652173913043,23.8,0.1929824561403508,1.5,0.6,5.0,3.627906976744186,54.73684210526316,15.087719298245615
2017,BU16801800,Gieterveen,WK168018,Wijk 18 Gieterveen,GM1680,Aa en Hunze,PV22,Drenthe,34.0,110.0,9511,285,2.4,1039.0,290,183.0,94.0,72.0,24.0,4.0,11.0,3160.0,1770.0,1.75,0.8695652173913043,23.8,0.1929824561403508,1.5,0.6,5.0,3.235294117647059,38.59649122807018,11.929824561403509
2016,BU16801800,Gieterveen,WK168018,Wijk 18 Gieterveen,GM1680,Aa en Hunze,PV22,Drenthe,30.0,96.0,9511,285,2.4,1039.0,290,183.0,94.0,72.0,24.0,4.0,11.0,3160.0,1770.0,1.75,0.8695652173913043,23.8,0.1929824561403508,1.5,0.6,5.0,3.2,33.68421052631579,10.526315789473685
2019,BU16801800,Gieterveen,WK168018,Wijk 18 Gieterveen,GM1680,Aa en Hunze,PV22,Drenthe,57.0,282.0,9511,285,2.4,1039.0,290,183.0,94.0,72.0,24.0,4.0,11.0,3160.0,1770.0,1.75,0.8695652173913043,23.8,0.1929824561403508,1.5,0.6,5.0,4.947368421052632,98.94736842105263,20.0
2020,BU16801800,Gieterveen,WK168018,Wijk 18 Gieterveen,GM1680,Aa en Hunze,PV22,Drenthe,62.0,289.0,9511,285,2.4,1039.0,290,183.0,94.0,72.0,24.0,4.0,11.0,3160.0,1770.0,1.75,0.8695652173913043,23.8,0.1929824561403508,1.5,0.6,5.0,4.661290322580645,101.40350877192982,21.75438596491228
2021,BU16801800,Gieterveen,WK168018,Wijk 18 Gieterveen,GM1680,Aa en Hunze,PV22,Drenthe,95.0,448.99999999999994,9511,285,2.4,1039.0,290,183.0,94.0,72.0,24.0,4.0,11.0,3160.0,1770.0,1.75,0.8695652173913043,23.8,0.1929824561403508,1.5,0.6,5.0,4.726315789473684,157.5438596491228,33.333333333333336
2018,BU16801802,Nieuwediep,WK168018,Wijk 18 Gieterveen,GM1680,Aa en Hunze,PV22,Drenthe,13.0,111.0,9512,100,2.4,242.0,101,213.0,100.0,92.0,3.0,5.0,8.0,3720.0,2050.0,1.65,0.7843137254901961,22.8,0.35,1.7,2.6,5.0,8.538461538461538,111.0,13.0
2017,BU16801802,Nieuwediep,WK168018,Wijk 18 Gieterveen,GM1680,Aa en Hunze,PV22,Drenthe,11.0,104.0,9512,100,2.4,242.0,101,213.0,100.0,92.0,3.0,5.0,8.0,3720.0,2050.0,1.65,0.7843137254901961,22.8,0.35,1.7,2.6,5.0,9.454545454545455,104.0,11.0
2016,BU16801802,Nieuwediep,WK168018,Wijk 18 Gieterveen,GM1680,Aa en Hunze,PV22,Drenthe,7.0,88.0,9512,100,2.4,242.0,101,213.0,100.0,92.0,3.0,5.0,8.0,3720.0,2050.0,1.65,0.7843137254901961,22.8,0.35,1.7,2.6,5.0,12.571428571428571,88.0,7.0
2019,BU16801802,Nieuwediep,WK168018,Wijk 18 Gieterveen,GM1680,Aa en Hunze,PV22,Drenthe,17.0,105.0,9512,100,2.4,242.0,101,213.0,100.0,92.0,3.0,5.0,8.0,3720.0,2050.0,1.65,0.7843137254901961,22.8,0.35,1.7,2.6,5.0,6.176470588235294,105.0,17.0
2020,BU16801802,Nieuwediep,WK168018,Wijk 18 Gieterveen,GM1680,Aa en Hunze,PV22,Drenthe,26.0,171.0,9512,100,2.4,242.0,101,213.0,100.0,92.0,3.0,5.0,8.0,3720.0,2050.0,1.65,0.7843137254901961,22.8,0.35,1.7,2.6,5.0,6.576923076923077,171.0,26.0
2021,BU16801802,Nieuwediep,WK168018,Wijk 18 Gieterveen,GM1680,Aa en Hunze,PV22,Drenthe,39.0,289.0,9512,100,2.4,242.0,101,213.0,100.0,92.0,3.0,5.0,8.0,3720.0,2050.0,1.65,0.7843137254901961,22.8,0.35,1.7,2.6,5.0,7.410256410256411,289.0,39.0
2018,BU16801900,Rolde,WK168019,Wijk 19 Rolde,GM1680,Aa en Hunze,PV22,Drenthe,0.0,1070.7542435062442,9451,1705,2.1,1121.0,1853,240.0,81.0,70.0,26.0,5.0,9.0,2780.0,1610.0,2.0681818181818183,0.8288770053475936,27.1,0.158357771260997,1.2,0.9,5.0,0.0,62.80083539626065,18.450190873379462
2017,BU16801900,Rolde,WK168019,Wijk 19 Rolde,GM1680,Aa en Hunze,PV22,Drenthe,267.0,879.0,9451,1705,2.1,1121.0,1853,240.0,81.0,70.0,26.0,5.0,9.0,2780.0,1610.0,2.0681818181818183,0.8288770053475936,27.1,0.158357771260997,1.2,0.9,5.0,3.292134831460674,51.55425219941349,15.659824046920821
2016,BU16801900,Rolde,WK168019,Wijk 19 Rolde,GM1680,Aa en Hunze,PV22,Drenthe,228.0,729.0,9451,1705,2.1,1121.0,1853,240.0,81.0,70.0,26.0,5.0,9.0,2780.0,1610.0,2.0681818181818183,0.8288770053475936,27.1,0.158357771260997,1.2,0.9,5.0,3.1973684210526314,42.75659824046921,13.372434017595308
2019,BU16801900,Rolde,WK168019,Wijk 19 Rolde,GM1680,Aa en Hunze,PV22,Drenthe,372.0,1455.0,9451,1705,2.1,1121.0,1853,240.0,81.0,70.0,26.0,5.0,9.0,2780.0,1610.0,2.0681818181818183,0.8288770053475936,27.1,0.158357771260997,1.2,0.9,5.0,3.911290322580645,85.33724340175954,21.818181818181817
2020,BU16801900,Rolde,WK168019,Wijk 19 Rolde,GM1680,Aa en Hunze,PV22,Drenthe,492.0,1958.0,9451,1705,2.1,1121.0,1853,240.0,81.0,70.0,26.0,5.0,9.0,2780.0,1610.0,2.0681818181818183,0.8288770053475936,27.1,0.158357771260997,1.2,0.9,5.0,3.9796747967479673,114.83870967741936,28.856304985337243
2021,BU16801900,Rolde,WK168019,Wijk 19 Rolde,GM1680,Aa en Hunze,PV22,Drenthe,611.0,2529.9999999999995,9451,1705,2.1,1121.0,1853,240.0,81.0,70.0,26.0,5.0,9.0,2780.0,1610.0,2.0681818181818183,0.8288770053475936,27.1,0.158357771260997,1.2,0.9,5.0,4.140752864157119,148.38709677419354,35.83577712609971
2018,BU16802000,Grolloo,WK168020,Wijk 20 Grolloo,GM1680,Aa en Hunze,PV22,Drenthe,0.0,167.6206174774044,9444,260,2.4,813.0,275,266.0,95.0,84.0,10.0,5.0,4.0,3250.0,1850.0,2.083333333333333,0.8,30.4,0.25,1.4,0.6,5.0,0.0,64.46946826054015,16.01205391247408
2017,BU16802000,Grolloo,WK168020,Wijk 20 Grolloo,GM1680,Aa en Hunze,PV22,Drenthe,34.0,133.0,9444,260,2.4,813.0,275,266.0,95.0,84.0,10.0,5.0,4.0,3250.0,1850.0,2.083333333333333,0.8,30.4,0.25,1.4,0.6,5.0,3.911764705882353,51.15384615384615,13.076923076923077
2016,BU16802000,Grolloo,WK168020,Wijk 20 Grolloo,GM1680,Aa en Hunze,PV22,Drenthe,29.0,112.0,9444,260,2.4,813.0,275,266.0,95.0,84.0,10.0,5.0,4.0,3250.0,1850.0,2.083333333333333,0.8,30.4,0.25,1.4,0.6,5.0,3.8620689655172415,43.07692307692308,11.153846153846153
2019,BU16802000,Grolloo,WK168020,Wijk 20 Grolloo,GM1680,Aa en Hunze,PV22,Drenthe,52.0,243.0,9444,260,2.4,813.0,275,266.0,95.0,84.0,10.0,5.0,4.0,3250.0,1850.0,2.083333333333333,0.8,30.4,0.25,1.4,0.6,5.0,4.673076923076923,93.46153846153847,20.0
2020,BU16802000,Grolloo,WK168020,Wijk 20 Grolloo,GM1680,Aa en Hunze,PV22,Drenthe,64.0,321.0,9444,260,2.4,813.0,275,266.0,95.0,84.0,10.0,5.0,4.0,3250.0,1850.0,2.083333333333333,0.8,30.4,0.25,1.4,0.6,5.0,5.015625,123.46153846153847,24.615384615384617
2021,BU16802000,Grolloo,WK168020,Wijk 20 Grolloo,GM1680,Aa en Hunze,PV22,Drenthe,85.0,487.0,9444,260,2.4,813.0,275,266.0,95.0,84.0,10.0,5.0,4.0,3250.0,1850.0,2.083333333333333,0.8,30.4,0.25,1.4,0.6,5.0,5.729411764705882,187.30769230769232,32.69230769230769
2018,BU16802001,Schoonloo,WK168020,Wijk 20 Grolloo,GM1680,Aa en Hunze,PV22,Drenthe,11.0,40.00000000000001,9443,85,2.1,257.0,84,274.0,98.0,82.0,10.0,8.0,13.0,3360.0,2020.0,2.1333333333333333,1.0526315789473684,28.8,0.2941176470588235,1.2,4.4,5.0,3.6363636363636362,47.05882352941177,12.941176470588236
2017,BU16802001,Schoonloo,WK168020,Wijk 20 Grolloo,GM1680,Aa en Hunze,PV22,Drenthe,0.0,0.0,9443,85,2.1,257.0,84,274.0,98.0,82.0,10.0,8.0,13.0,3360.0,2020.0,2.1333333333333333,1.0526315789473684,28.8,0.2941176470588235,1.2,4.4,5.0,0.0,0.0,0.0
2016,BU16802001,Schoonloo,WK168020,Wijk 20 Grolloo,GM1680,Aa en Hunze,PV22,Drenthe,0.0,0.0,9443,85,2.1,257.0,84,274.0,98.0,82.0,10.0,8.0,13.0,3360.0,2020.0,2.1333333333333333,1.0526315789473684,28.8,0.2941176470588235,1.2,4.4,5.0,0.0,0.0,0.0
2019,BU16802001,Schoonloo,WK168020,Wijk 20 Grolloo,GM1680,Aa en Hunze,PV22,Drenthe,15.0,123.00000000000001,9443,85,2.1,257.0,84,274.0,98.0,82.0,10.0,8.0,13.0,3360.0,2020.0,2.1333333333333333,1.0526315789473684,28.8,0.2941176470588235,1.2,4.4,5.0,8.2,144.7058823529412,17.647058823529413
2020,BU16802001,Schoonloo,WK168020,Wijk 20 Grolloo,GM1680,Aa en Hunze,PV22,Drenthe,16.0,97.0,9443,85,2.1,257.0,84,274.0,98.0,82.0,10.0,8.0,13.0,3360.0,2020.0,2.1333333333333333,1.0526315789473684,28.8,0.2941176470588235,1.2,4.4,5.0,6.0625,114.11764705882354,18.823529411764707
2021,BU16802001,Schoonloo,WK168020,Wijk 20 Grolloo,GM1680,Aa en Hunze,PV22,Drenthe,22.0,182.0,9443,85,2.1,257.0,84,274.0,98.0,82.0,10.0,8.0,13.0,3360.0,2020.0,2.1333333333333333,1.0526315789473684,28.8,0.2941176470588235,1.2,4.4,5.0,8.272727272727273,214.11764705882354,25.88235294117647
2018,BU16802100,Ekehaar,WK168021,Wijk 21 Ekehaar,GM1680,Aa en Hunze,PV22,Drenthe,17.0,75.0,9454,105,2.4,711.0,109,287.0,99.0,87.0,8.0,5.0,11.0,3700.0,1950.0,2.25,0.7407407407407407,29.5,0.238095238095238,1.3,0.4,5.0,4.411764705882353,71.42857142857143,16.19047619047619
2017,BU16802100,Ekehaar,WK168021,Wijk 21 Ekehaar,GM1680,Aa en Hunze,PV22,Drenthe,11.0,48.0,9454,105,2.4,711.0,109,287.0,99.0,87.0,8.0,5.0,11.0,3700.0,1950.0,2.25,0.7407407407407407,29.5,0.238095238095238,1.3,0.4,5.0,4.363636363636363,45.714285714285715,10.476190476190476
2016,BU16802100,Ekehaar,WK168021,Wijk 21 Ekehaar,GM1680,Aa en Hunze,PV22,Drenthe,10.0,43.0,9454,105,2.4,711.0,109,287.0,99.0,87.0,8.0,5.0,11.0,3700.0,1950.0,2.25,0.7407407407407407,29.5,0.238095238095238,1.3,0.4,5.0,4.3,40.95238095238095,9.523809523809524
