Codering_3,HuishoudensTotaal_28,IndelingswijzigingWijkenEnBuurten_4,Year
BU17741020,305,1,2021
BU17741050,35,1,2021
BU17741051,190,1,2021
BU17741099,205,1,2021
BU17741110,150,1,2021
BU17741198,55,1,2021
BU17741199,140,1,2021
BU17741210,170,1,2021
BU17741299,110,1,2021
BU17741398,125,1,2021
BU17741399,65,1,2021
BU17741410,160,1,2021
BU17741499,185,1,2021
BU17741510,130,1,2021
BU17741511,345,1,2021
BU17741512,190,1,2021
BU17741513,495,1,2021
BU17741514,80,1,2021
BU17741515,270,1,2021
BU17741516,265,1,2021
BU17741550,65,1,2021
BU17741598,5,1,2021
BU17741599,50,1,2021
BU17741610,300,1,2021
BU17741611,345,1,2021
BU17741612,125,1,2021
BU17741613,20,1,2021
BU17741614,45,1,2021
BU17741650,25,1,2021
BU17741699,305,1,2021
BU17741710,525,1,2021
BU17741799,335,1,2021
BU17741810,240,1,2021
BU17741899,370,1,2021
BU17741910,485,1,2021
BU17741999,280,1,2021
BU17742099,55,1,2021
BU17742199,110,1,2021
BU07660101,1520,1,2021
BU07660102,25,1,2021
BU07660103,1620,1,2021
BU07660104,145,1,2021
BU07660105,1825,1,2021
BU07660106,730,1,2021
BU07660107,1330,1,2021
BU07660108,1015,1,2021
BU07660109,1510,1,2021
BU07660110,155,1,2021
BU07660111,70,1,2021
BU07660112,255,1,2021
BU07660113,70,1,2021
BU07660114,15,1,2021
BU07660115,0,1,2021
BU07660216,975,1,2021
BU07660217,5,1,2021
BU17190101,0,3,2021
BU17190102,30,3,2021
BU17190103,15,3,2021
BU17190104,175,3,2021
BU17190201,235,3,2021
BU17190202,400,3,2021
BU17190203,250,3,2021
BU17190204,645,3,2021
BU17190205,190,3,2021
BU17190206,615,3,2021
BU17190207,955,3,2021
BU17190208,800,3,2021
BU17190209,640,3,2021
BU17190210,740,3,2021
BU17190301,105,3,2021
BU17190302,370,3,2021
BU17190303,310,3,2021
BU17190304,145,3,2021
BU17190305,510,3,2021
BU17190306,135,3,2021
BU17190307,695,3,2021
BU17190308,70,3,2021
BU17190309,200,3,2021
BU17190401,135,3,2021
BU17190402,370,3,2021
BU17190403,375,3,2021
BU17190501,20,3,2021
BU17190502,10,3,2021
BU17190503,135,3,2021
BU17190504,340,3,2021
BU17190505,240,3,2021
BU17190601,55,3,2021
BU17190602,110,3,2021
BU17190603,580,3,2021
BU17190604,365,3,2021
BU17190605,75,3,2021
BU17190606,300,3,2021
BU17190607,275,3,2021
BU17110101,10,1,2021
BU17110102,230,1,2021
BU17110103,635,1,2021
BU17110104,425,1,2021
BU17110105,545,1,2021
BU17110106,525,1,2021
BU17110107,30,1,2021
BU17110108,295,1,2021
BU17110153,20,1,2021
BU17110209,340,1,2021
BU17110210,20,1,2021
BU17110311,445,1,2021
BU17110312,55,1,2021
BU17110313,50,1,2021
BU17110414,50,1,2021
BU17110415,25,1,2021
BU17110416,35,1,2021
BU17110417,515,1,2021
BU17110418,10,1,2021
BU17110419,5,1,2021
BU17110456,0,1,2021
BU17110520,15,1,2021
BU17110521,115,1,2021
BU17110522,15,1,2021
BU17110523,35,1,2021
BU17110524,1950,1,2021
BU17110525,1325,1,2021
BU17110526,85,1,2021
BU17110527,5,1,2021
BU17110528,0,1,2021
BU17110547,5,1,2021
BU17110548,0,1,2021
BU17110549,5,1,2021
BU17110551,0,1,2021
BU17110554,20,1,2021
BU17110555,0,1,2021
BU17110628,165,1,2021
BU17110629,25,1,2021
BU17110630,390,1,2021
BU17110731,250,1,2021
BU17110732,1355,1,2021
BU17110733,20,1,2021
BU17110734,0,1,2021
BU17110735,930,1,2021
BU17110750,0,1,2021
BU17110836,50,1,2021
BU17110837,375,1,2021
BU17110938,5,1,2021
BU17110939,765,1,2021
BU17110940,655,1,2021
BU17111041,540,1,2021
BU17111042,55,1,2021
BU17111143,690,1,2021
BU17111144,30,1,2021
BU17111145,15,1,2021
BU17111146,10,1,2021
BU17111152,0,1,2021
BU07700000,1415,1,2021
BU07700001,415,1,2021
BU07700002,800,1,2021
BU07700003,715,1,2021
BU07700004,355,1,2021
BU07700005,30,1,2021
BU07700006,50,1,2021
BU07700007,125,1,2021
BU07700008,55,1,2021
BU07700009,140,1,2021
BU07700010,450,1,2021
BU07700100,630,1,2021
BU07700101,0,1,2021
BU07700102,10,1,2021
BU07700109,65,1,2021
BU07700200,560,1,2021
BU07700209,55,1,2021
BU07700300,725,1,2021
BU07700309,140,1,2021
BU07700400,575,1,2021
BU07700409,240,1,2021
BU07700500,385,1,2021
BU07700501,85,1,2021
BU07700509,120,1,2021
BU19030000,1900,1,2021
BU19030001,1185,1,2021
BU19030002,80,1,2021
BU19030003,150,1,2021
BU19030004,300,1,2021
BU19030005,90,1,2021
BU19030009,335,1,2021
BU19030100,1010,1,2021
BU19030101,285,1,2021
BU19030200,1495,1,2021
BU19030201,35,1,2021
BU19030202,90,1,2021
BU19030203,10,1,2021
BU19030204,135,1,2021
BU19030205,55,1,2021
BU19030300,1490,1,2021
BU19030301,45,1,2021
BU19030302,35,1,2021
BU19030303,170,1,2021
BU19030304,45,1,2021
BU19030309,110,1,2021
BU19030400,400,1,2021
BU19030401,230,1,2021
BU19030402,70,1,2021
BU19030403,40,1,2021
BU19030404,25,1,2021
BU19030409,55,1,2021
BU19030500,385,1,2021
BU19030501,410,1,2021
BU19030502,335,1,2021
BU19030503,45,1,2021
BU19030504,50,1,2021
BU19030505,30,1,2021
BU19030509,25,1,2021
BU07721110,2860,1,2021
BU07721120,1875,1,2021
BU07721130,1495,1,2021
BU07721140,150,1,2021
BU07721150,675,1,2021
BU07722110,1400,1,2021
BU07722120,1180,1,2021
BU07722130,530,1,2021
BU07722140,1610,1,2021
BU07722150,795,1,2021
BU07722160,735,1,2021
BU07722170,440,1,2021
BU07722180,140,1,2021
BU07722210,1035,1,2021
BU07722220,1645,1,2021
BU07722230,675,1,2021
BU07722240,250,1,2021
BU07722250,630,1,2021
BU07722260,5,1,2021
BU07722300,535,1,2021
BU07722310,0,1,2021
BU07722320,1575,1,2021
BU07722330,920,1,2021
BU07722340,825,1,2021
BU07722350,740,1,2021
BU07722360,650,1,2021
BU07722370,1500,1,2021
BU07722380,290,1,2021
BU07722390,0,1,2021
BU07722399,50,1,2021
BU07723110,1220,1,2021
BU07723120,1790,1,2021
BU07723210,1895,1,2021
BU07723220,1495,1,2021
BU07723280,665,1,2021
BU07723330,2070,1,2021
BU07723340,70,1,2021
BU07723350,1945,1,2021
BU07723360,200,1,2021
BU07723370,210,1,2021
BU07724100,810,1,2021
BU07724110,1770,1,2021
BU07724120,2390,1,2021
BU07724130,1130,1,2021
BU07724140,685,1,2021
BU07724210,2370,1,2021
BU07724220,2525,1,2021
BU07724230,1010,1,2021
BU07724240,1685,1,2021
BU07724250,1310,1,2021
BU07724260,90,1,2021
BU07724310,2720,1,2021
BU07724320,1060,1,2021
BU07724330,100,1,2021
BU07724340,1625,1,2021
BU07724350,570,1,2021
BU07724360,0,1,2021
BU07725110,410,1,2021
BU07725120,2500,1,2021
BU07725130,1790,1,2021
BU07725140,1045,1,2021
BU07725150,490,1,2021
BU07725160,1800,1,2021
BU07725200,40,1,2021
BU07725210,1485,1,2021
BU07725220,1650,1,2021
BU07725230,1910,1,2021
BU07725240,1775,1,2021
BU07725310,2240,1,2021
BU07725320,2365,1,2021
BU07725330,770,1,2021
BU07725340,2695,1,2021
BU07725350,15,1,2021
BU07725410,2095,1,2021
BU07725420,420,1,2021
BU07725430,2570,1,2021
BU07725440,1080,1,2021
BU07725450,5,1,2021
BU07725460,45,1,2021
BU07726110,1660,1,2021
BU07726120,1930,1,2021
BU07726130,315,1,2021
BU07726140,830,1,2021
BU07726150,2270,1,2021
BU07726160,1310,1,2021
BU07726210,40,1,2021
BU07726220,1970,1,2021
BU07726230,1555,1,2021
BU07726240,1225,1,2021
BU07726250,465,1,2021
BU07726260,40,1,2021
BU07726270,5,1,2021
BU07726280,10,1,2021
BU07726310,10,1,2021
BU07726320,20,1,2021
BU07726330,2245,1,2021
BU07726340,1140,1,2021
BU07726350,895,1,2021
BU07726360,5,1,2021
BU07726370,0,1,2021
BU07726380,0,1,2021
BU07726390,150,1,2021
BU07726399,440,1,2021
BU07727110,1890,1,2021
BU07727120,1350,1,2021
BU07727130,740,1,2021
BU07727210,1700,1,2021
BU07727220,1380,1,2021
BU07727230,640,1,2021
BU07727240,1830,1,2021
BU07727250,1745,1,2021
BU07727260,5,1,2021
BU07727270,0,1,2021
BU07727310,1695,1,2021
BU07727320,1695,1,2021
BU07727330,370,1,2021
BU01140100,230,1,2021
BU01140101,845,1,2021
BU01140102,90,1,2021
BU01140103,95,1,2021
BU01140104,85,1,2021
BU01140106,35,1,2021
BU01140109,45,1,2021
BU01140200,150,1,2021
BU01140206,40,1,2021
BU01140208,85,1,2021
BU01140209,75,1,2021
BU01140300,2190,1,2021
BU01140301,715,1,2021
BU01140302,165,1,2021
BU01140303,190,1,2021
BU01140304,25,1,2021
BU01140309,75,1,2021
BU01140400,580,1,2021
BU01140401,75,1,2021
BU01140402,90,1,2021
BU01140408,60,1,2021
BU01140409,15,1,2021
BU01140500,555,1,2021
BU01140502,170,1,2021
BU01140503,80,1,2021
BU01140504,35,1,2021
BU01140509,5,1,2021
BU01140600,1830,1,2021
BU01140601,45,1,2021
BU01140608,95,1,2021
BU01140609,50,1,2021
BU01140700,1655,1,2021
BU01140701,80,1,2021
BU01140702,80,1,2021
BU01140707,30,1,2021
BU01140708,80,1,2021
BU01140709,95,1,2021
BU01140800,2005,1,2021
BU01140801,2750,1,2021
BU01140802,130,1,2021
BU01140803,95,1,2021
BU01140804,35,1,2021
BU01140806,50,1,2021
BU01140807,70,1,2021
BU01140809,75,1,2021
BU01140900,1160,1,2021
BU01140901,75,1,2021
BU01140909,15,1,2021
BU01141000,1650,1,2021
BU01141001,70,1,2021
BU01141002,50,1,2021
BU01141003,195,1,2021
BU01141004,25,1,2021
BU01141009,80,1,2021
BU01141300,945,1,2021
BU01141308,5,1,2021
BU01141309,5,1,2021
BU01142100,325,1,2021
BU01142101,85,1,2021
BU01142102,105,1,2021
BU01142109,15,1,2021
BU01143200,575,1,2021
BU01143201,50,1,2021
BU01143209,15,1,2021
BU01144000,2535,1,2021
BU01144100,670,1,2021
BU01144101,655,1,2021
BU01144200,3160,1,2021
BU01144300,3875,1,2021
BU01144400,3630,1,2021
BU01144500,475,1,2021
BU01144600,4310,1,2021
BU01144700,3925,1,2021
BU01144800,850,1,2021
BU01144900,400,1,2021
BU01145000,1245,1,2021
BU01145100,230,1,2021
BU01145101,70,1,2021
BU01145109,345,1,2021
BU01145200,420,1,2021
BU01145201,160,1,2021
BU01145300,15,1,2021
BU01145301,0,1,2021
BU01530000,2560,1,2021
BU01530001,1040,1,2021
BU01530002,1065,1,2021
BU01530003,3635,1,2021
BU01530004,1600,1,2021
BU01530005,2685,1,2021
BU01530006,1125,1,2021
BU01530007,2005,1,2021
BU01530008,580,1,2021
BU01530100,2480,1,2021
BU01530101,540,1,2021
BU01530102,1005,1,2021
BU01530103,1760,1,2021
BU01530104,220,1,2021
BU01530105,10,1,2021
BU01530106,35,1,2021
BU01530200,995,1,2021
BU01530201,1995,1,2021
BU01530202,1010,1,2021
BU01530203,2395,1,2021
BU01530204,1060,1,2021
BU01530205,1355,1,2021
BU01530206,765,1,2021
BU01530207,805,1,2021
BU01530208,540,1,2021
BU01530300,2540,1,2021
BU01530301,2335,1,2021
BU01530400,1270,1,2021
BU01530401,835,1,2021
BU01530402,2185,1,2021
BU01530403,1340,1,2021
BU01530404,2405,1,2021
BU01530405,445,1,2021
BU01530406,2535,1,2021
BU01530500,1260,1,2021
BU01530501,985,1,2021
BU01530502,1630,1,2021
BU01530503,410,1,2021
BU01530600,1425,1,2021
BU01530601,2135,1,2021
BU01530602,950,1,2021
BU01530603,1920,1,2021
BU01530604,1835,1,2021
BU01530605,1215,1,2021
BU01530606,2040,1,2021
BU01530607,1635,1,2021
BU01530608,1540,1,2021
BU01530609,140,1,2021
BU01530700,120,1,2021
BU01530701,30,1,2021
BU01530702,5,1,2021
BU01530703,5,1,2021
BU01530800,490,1,2021
BU01530801,1350,1,2021
BU01530802,1220,1,2021
BU01530803,845,1,2021
BU01530804,890,1,2021
BU01530805,705,1,2021
BU01530806,65,1,2021
BU01530807,260,1,2021
BU01530808,1165,1,2021
BU01530900,815,1,2021
BU01530901,1140,1,2021
BU01530902,605,1,2021
BU01530903,125,1,2021
BU01530904,140,1,2021
BU01530905,610,1,2021
BU01530906,130,1,2021
BU01530907,465,1,2021
BU01530908,85,1,2021
BU07770000,645,1,2021
BU07770001,515,1,2021
BU07770002,505,1,2021
BU07770003,520,1,2021
BU07770004,305,1,2021
BU07770005,2285,1,2021
BU07770100,0,1,2021
BU07770200,75,1,2021
BU07771000,305,1,2021
BU07771001,380,1,2021
BU07771002,405,1,2021
BU07771003,10,1,2021
BU07771004,325,1,2021
BU07771005,395,1,2021
BU07771006,335,1,2021
BU07771007,360,1,2021
BU07771008,135,1,2021
BU07771009,255,1,2021
BU07771010,740,1,2021
BU07771011,575,1,2021
BU07771012,600,1,2021
BU07771013,1425,1,2021
BU07771014,95,1,2021
BU07771015,1535,1,2021
BU07771100,5,1,2021
BU07771200,110,1,2021
BU07771201,90,1,2021
BU07771202,30,1,2021
BU07771203,60,1,2021
BU07772000,390,1,2021
BU07772001,290,1,2021
BU07772002,635,1,2021
BU07772003,255,1,2021
BU07772004,550,1,2021
BU07772005,215,1,2021
BU07772006,840,1,2021
BU07772007,720,1,2021
BU07772008,85,1,2021
BU07772009,550,1,2021
BU07772010,440,1,2021
BU07772011,340,1,2021
BU07772100,75,1,2021
BU07772200,0,1,2021
BU07772300,85,1,2021
BU07772301,145,1,2021
BU07772302,110,1,2021
BU07772303,95,1,2021
BU07790000,3020,1,2021
BU07790001,2345,1,2021
BU07790002,20,1,2021
BU07790009,10,1,2021
BU07790100,885,1,2021
BU07790109,55,1,2021
BU07790200,1290,1,2021
BU07790201,1145,1,2021
BU07790202,685,1,2021
BU07790203,5,1,2021
BU07790209,20,1,2021
BU17710000,1525,1,2021
BU17710001,1290,1,2021
BU17710002,1015,1,2021
BU17710003,1510,1,2021
BU17710004,1940,1,2021
BU17710005,1825,1,2021
BU17710006,2625,1,2021
BU17710007,1430,1,2021
BU17710009,55,1,2021
BU17710100,4200,1,2021
BU17710109,510,1,2021
BU16520000,2070,1,2021
BU16520001,1735,1,2021
BU16520002,2460,1,2021
BU16520003,45,1,2021
BU16520004,420,1,2021
BU16520007,260,1,2021
BU16520008,135,1,2021
BU16520009,80,1,2021
BU16520100,600,1,2021
BU16520108,70,1,2021
BU16520109,95,1,2021
BU16520200,375,1,2021
BU16520208,90,1,2021
BU16520209,170,1,2021
BU16520300,245,1,2021
BU16520309,175,1,2021
BU16520400,1840,1,2021
BU16520408,580,1,2021
BU16520409,205,1,2021
BU16520500,615,1,2021
BU16520508,100,1,2021
BU16520509,205,1,2021
BU16520600,365,1,2021
BU16520609,105,1,2021
BU09070000,910,1,2021
BU09070001,155,1,2021
BU09070009,115,1,2021
BU09070100,650,1,2021
BU09070108,130,1,2021
BU09070109,70,1,2021
BU09070200,250,1,2021
BU09070209,80,1,2021
BU09070300,300,1,2021
BU09070301,250,1,2021
BU09070302,1870,1,2021
BU09070303,1540,1,2021
BU09070309,15,1,2021
BU09070400,735,1,2021
BU09070408,40,1,2021
BU09070409,170,1,2021
BU07840101,670,3,2021
BU07840102,1535,3,2021
BU07840103,1685,3,2021
BU07840104,825,3,2021
BU07840105,700,3,2021
BU07840106,1125,3,2021
BU07840107,45,3,2021
BU07840108,25,3,2021
BU07840109,500,3,2021
BU07840110,70,3,2021
BU07840111,0,3,2021
BU07840112,15,3,2021
BU07840113,50,3,2021
BU07840201,260,3,2021
BU07840202,510,3,2021
BU07840203,735,3,2021
BU07840204,975,3,2021
BU07840205,25,3,2021
BU07840206,420,3,2021
BU07840207,0,3,2021
BU07840208,350,3,2021
BU07840209,10,3,2021
BU07840301,100,3,2021
BU07840302,55,3,2021
BU07840401,275,3,2021
BU07840402,230,3,2021
BU07850101,655,1,2021
BU07850202,790,1,2021
BU07850303,805,1,2021
BU07850304,45,1,2021
BU07850405,265,1,2021
BU07850406,115,1,2021
BU07850507,645,1,2021
BU07850608,1060,1,2021
BU07850709,340,1,2021
BU07850710,300,1,2021
BU07850811,95,1,2021
BU07850812,380,1,2021
BU07850813,365,1,2021
BU07850914,400,1,2021
BU07850915,440,1,2021
BU07850916,80,1,2021
BU07850917,375,1,2021
BU07850918,460,1,2021
BU07851019,285,1,2021
BU07851120,80,1,2021
BU07851121,345,1,2021
BU07851122,490,1,2021
BU07851223,0,1,2021
BU07851324,55,1,2021
BU07851325,35,1,2021
BU07851426,105,1,2021
BU07852027,950,1,2021
BU07852028,95,1,2021
BU07852129,50,1,2021
BU07852230,0,1,2021
BU07852331,75,1,2021
BU07860539,325,1,2021
BU07860540,95,1,2021
BU07860543,65,1,2021
BU07860736,155,1,2021
BU07860744,75,1,2021
BU07860750,0,1,2021
BU07860751,80,1,2021
BU07860752,120,1,2021
BU07860842,125,1,2021
BU07860848,355,1,2021
BU07861337,445,1,2021
BU07861338,340,1,2021
BU07861341,580,1,2021
BU07861345,340,1,2021
BU07861346,860,1,2021
BU07861347,0,1,2021
BU07861349,1320,1,2021
BU00140000,3640,1,2021
BU00140001,5135,1,2021
BU00140002,3305,1,2021
BU00140003,1390,1,2021
BU00140004,5,1,2021
BU00140005,4175,1,2021
BU00140007,0,1,2021
BU00140008,275,1,2021
BU00140100,935,1,2021
BU00140101,3590,1,2021
BU00140102,1000,1,2021
BU00140103,3350,1,2021
BU00140104,1420,1,2021
BU00140105,640,1,2021
BU00140106,2255,1,2021
BU00140107,845,1,2021
BU00140108,10,1,2021
BU00140109,35,1,2021
BU00140200,1655,1,2021
BU00140201,2645,1,2021
BU00140202,4020,1,2021
BU00140203,1510,1,2021
BU00140300,2725,1,2021
BU00140301,5625,1,2021
BU00140302,4110,1,2021
BU00140400,3235,1,2021
BU00140401,1670,1,2021
BU00140402,1835,1,2021
BU00140403,870,1,2021
BU00140404,550,1,2021
BU00140500,430,1,2021
BU00140501,790,1,2021
BU00140502,60,1,2021
BU00140503,410,1,2021
BU00140504,90,1,2021
BU00140505,10,1,2021
BU00140506,10,1,2021
BU00140507,20,1,2021
BU00140508,25,1,2021
BU00140509,0,1,2021
BU00140510,10,1,2021
BU00140511,0,1,2021
BU00140600,120,1,2021
BU00140601,1610,1,2021
BU00140602,285,1,2021
BU00140603,435,1,2021
BU00140604,3840,1,2021
BU00140605,3010,1,2021
BU00140606,1495,1,2021
BU00140700,2755,1,2021
BU00140701,2440,1,2021
BU00140702,295,1,2021
BU00140703,20,1,2021
BU00140704,425,1,2021
BU00140705,25,1,2021
BU00140800,900,1,2021
BU00140801,2410,1,2021
BU00140802,5,1,2021
BU00140803,65,1,2021
BU00140804,20,1,2021
BU00140805,25,1,2021
BU00140806,710,1,2021
BU00140807,330,1,2021
BU00140808,190,1,2021
BU00140809,110,1,2021
BU00140810,550,1,2021
BU00140811,0,1,2021
BU00140812,145,1,2021
BU00140900,3610,1,2021
BU00140901,2380,1,2021
BU00140902,70,1,2021
BU00140903,575,1,2021
BU00140904,1800,1,2021
BU00140905,35,1,2021
BU00140906,1050,1,2021
BU00140907,45,1,2021
BU00141000,3675,1,2021
BU00141001,2850,1,2021
BU00141002,3925,1,2021
BU00141003,5,1,2021
BU00141004,0,1,2021
BU00141005,995,1,2021
BU00141100,3095,1,2021
BU00141101,3185,1,2021
BU00141102,1050,1,2021
BU00141103,315,1,2021
BU00141104,135,1,2021
BU00141105,25,1,2021
BU00141106,25,1,2021
BU00141107,5,1,2021
BU00141200,1850,1,2021
BU00141201,1595,1,2021
BU00141202,860,1,2021
BU00141203,1145,1,2021
BU00141204,935,1,2021
BU00141205,0,1,2021
BU00141206,85,1,2021
BU00141207,0,1,2021
BU00141208,395,1,2021
BU00141209,40,1,2021
BU00141210,225,1,2021
BU00141211,515,1,2021
BU00141300,40,1,2021
BU00141301,370,1,2021
BU00141302,30,1,2021
BU00141400,465,1,2021
BU00141401,85,3,2021
BU00141402,30,3,2021
BU00141403,0,3,2021
BU00141404,270,3,2021
BU00141405,0,3,2021
BU00141406,0,1,2021
BU00141500,1795,1,2021
BU00141501,35,1,2021
BU00141502,225,1,2021
BU00141503,225,1,2021
BU00141504,75,1,2021
BU00141505,35,1,2021
BU00141506,15,1,2021
BU00141600,275,1,2021
BU00141601,30,1,2021
BU00141602,150,1,2021
BU00141603,45,1,2021
BU00141604,30,1,2021
BU00141605,35,1,2021
BU00141700,660,1,2021
BU00141701,1735,1,2021
BU00141702,1715,1,2021
BU00141703,1365,1,2021
BU00141704,35,1,2021
BU00141705,5,1,2021
BU00141706,0,1,2021
BU00141707,105,1,2021
BU00141708,150,1,2021
BU00141709,0,1,2021
BU00141710,0,1,2021
BU00141800,1825,1,2021
BU00141801,345,1,2021
BU00141802,10,1,2021
BU00141803,0,1,2021
BU00141900,460,1,2021
BU00141901,175,1,2021
BU00141902,170,1,2021
BU00141903,130,1,2021
BU00141904,100,1,2021
BU00141905,80,1,2021
BU00141906,0,1,2021
BU00141907,0,1,2021
BU00141908,0,1,2021
BU00141909,0,1,2021
BU17290000,1750,1,2021
BU17290001,75,1,2021
BU17290002,115,1,2021
BU17290003,235,1,2021
BU17290009,55,1,2021
BU17290100,895,1,2021
BU17290101,115,1,2021
BU17290102,75,1,2021
BU17290103,40,1,2021
BU17290109,35,1,2021
BU17290200,645,1,2021
BU17290201,60,1,2021
BU17290202,35,1,2021
BU17290209,10,1,2021
BU17290300,325,1,2021
BU17290301,185,1,2021
BU17290302,330,1,2021
BU17290309,10,1,2021
BU17290400,615,1,2021
BU17290401,40,1,2021
BU17290402,90,1,2021
BU17290409,60,1,2021
BU17290500,335,1,2021
BU17290501,55,1,2021
BU17290509,80,1,2021
BU17290600,175,1,2021
BU17290601,60,1,2021
BU17290602,20,1,2021
BU17290603,15,1,2021
BU01580001,935,1,2021
BU01580002,325,1,2021
BU01580003,630,1,2021
BU01580004,455,1,2021
BU01580010,525,1,2021
BU01580011,185,1,2021
BU01580020,135,1,2021
BU01580030,765,1,2021
BU01580040,620,1,2021
BU01580041,635,1,2021
BU01580050,225,1,2021
BU01580051,230,1,2021
BU01580052,355,1,2021
BU01580053,465,1,2021
BU01580060,770,1,2021
BU01580090,60,1,2021
BU01580091,5,1,2021
BU01580160,25,1,2021
BU01580170,420,1,2021
BU01580180,130,1,2021
BU01580190,410,1,2021
BU01580200,210,1,2021
BU01580290,250,1,2021
BU01580300,215,1,2021
BU01580390,425,1,2021
BU01580490,80,1,2021
BU01580590,50,1,2021
BU01580690,55,1,2021
BU01580900,605,1,2021
BU16550101,2360,1,2021
BU16550102,240,1,2021
BU16550109,165,1,2021
BU16550201,500,1,2021
BU16550209,20,1,2021
BU16550301,2070,1,2021
BU16550302,940,1,2021
BU16550303,740,1,2021
BU16550304,785,1,2021
BU16550305,890,1,2021
BU16550307,240,1,2021
BU16550308,110,1,2021
BU16550309,140,1,2021
BU16550401,2130,1,2021
BU16550402,150,1,2021
BU16550403,100,1,2021
BU16550408,325,1,2021
BU16550409,110,1,2021
BU16550501,930,1,2021
BU16550509,160,1,2021
BU01600101,40,1,2021
BU01600102,140,1,2021
BU01600201,55,1,2021
BU01600301,15,1,2021
BU01600401,360,1,2021
BU01600402,270,1,2021
BU01600403,425,1,2021
BU01600404,115,1,2021
BU01600405,40,1,2021
BU01600406,180,1,2021
BU01600407,200,1,2021
BU01600501,895,1,2021
BU01600502,190,1,2021
BU01600503,190,1,2021
BU01600601,100,1,2021
BU01600701,125,1,2021
BU01600801,85,1,2021
BU01600802,250,1,2021
BU01600803,440,1,2021
BU01600804,85,1,2021
BU01600805,25,1,2021
BU01600901,2180,1,2021
BU01600902,1390,1,2021
BU01600903,1075,1,2021
BU01600904,210,1,2021
BU01600905,70,1,2021
BU01600906,40,1,2021
BU01600907,155,1,2021
BU01600908,185,1,2021
BU01600909,85,1,2021
BU01601001,70,1,2021
BU01601101,55,1,2021
BU01601201,645,1,2021
BU01601202,690,1,2021
BU01601301,105,1,2021
BU01601401,70,1,2021
BU01601501,40,1,2021
BU01601601,150,1,2021
BU01601701,460,1,2021
BU01601702,130,1,2021
BU01601801,65,1,2021
BU01601901,335,1,2021
BU01601902,175,1,2021
BU01601903,100,1,2021
BU01601904,175,1,2021
BU01602001,260,1,2021
BU01602002,55,1,2021
BU01602101,225,1,2021
BU01602201,90,1,2021
BU01602301,230,1,2021
BU01602401,200,1,2021
BU01602402,155,1,2021
BU01602501,295,1,2021
BU01602502,210,1,2021
BU01602601,1055,1,2021
BU01602602,30,1,2021
BU01602603,50,1,2021
BU01602604,145,1,2021
BU01602701,35,1,2021
BU01602801,1165,1,2021
BU01602802,80,1,2021
BU01602803,830,1,2021
BU01602804,680,1,2021
BU01602805,505,1,2021
BU01602806,1290,1,2021
BU01602807,1385,1,2021
BU01602808,1325,1,2021
BU01602809,965,1,2021
BU01602901,160,1,2021
BU01602902,250,1,2021
BU09171000,1855,1,2021
BU09171001,240,1,2021
BU09171100,915,1,2021
BU09171101,700,1,2021
BU09171200,1970,1,2021
BU09171201,1755,1,2021
BU09171300,850,1,2021
BU09171301,1170,1,2021
BU09171400,190,1,2021
BU09172000,205,1,2021
BU09172001,845,1,2021
BU09172002,730,1,2021
BU09172003,320,1,2021
BU09172004,720,1,2021
BU09172100,1050,1,2021
BU09172101,1835,1,2021
BU09172200,1115,1,2021
BU09172201,360,1,2021
BU09172300,30,1,2021
BU09172400,1535,1,2021
BU09172401,760,1,2021
BU09172402,115,1,2021
BU09173000,575,1,2021
BU09173001,1140,1,2021
BU09173002,0,1,2021
BU09173100,430,1,2021
BU09173101,665,1,2021
BU09173102,960,1,2021
BU09173103,720,1,2021
BU09173200,300,1,2021
BU09173201,235,1,2021
BU09173202,1490,1,2021
BU09173203,1290,1,2021
BU09173300,1875,1,2021
BU09173301,650,1,2021
BU09173302,505,1,2021
BU09173303,425,1,2021
BU09173400,1500,1,2021
BU09173500,65,1,2021
BU09173600,5,1,2021
BU09173601,1865,1,2021
BU09173602,0,1,2021
BU09173603,85,1,2021
BU09173700,760,1,2021
BU09173701,710,1,2021
BU09173800,580,1,2021
BU09173801,2190,1,2021
BU09173900,575,1,2021
BU09173901,695,1,2021
BU09173902,835,1,2021
BU09173903,80,1,2021
BU09174000,2190,1,2021
BU09174100,905,1,2021
BU09174101,850,1,2021
BU09174102,725,1,2021
