BU_2021,BU_NAAM,WK_2021,WK_NAAM,GM_2021,GM_NAAM,ProvinciecodePV,Provincienaam
13499,BU19591501,Babyloniënbroek,WK195915,Babyloniënbroek,GM1959,Altena,PV30,Noord-Brabant
13500,BU19591591,Buitengebied Babyloniënbroek,WK195915,Babyloniënbroek,GM1959,Altena,PV30,Noord-Brabant
13501,BU19591601,Meeuwen,WK195916,Meeuwen,GM1959,Altena,PV30,Noord-Brabant
13502,BU19591691,Buitengebied Meeuwen,WK195916,Meeuwen,GM1959,Altena,PV30,Noord-Brabant
13503,BU19591701,Eethen,WK195917,Eethen,GM1959,Altena,PV30,Noord-Brabant
13504,BU19591791,Buitengebied Eethen,WK195917,Eethen,GM1959,Altena,PV30,Noord-Brabant
13505,BU19591801,Drongelen,WK195918,Drongelen,GM1959,Altena,PV30,Noord-Brabant
13506,BU19591891,Buitengebied Drongelen,WK195918,Drongelen,GM1959,Altena,PV30,Noord-Brabant
13507,BU19591901,Genderen,WK195919,Genderen,GM1959,Altena,PV30,Noord-Brabant
13508,BU19591991,Buitengebied Genderen,WK195919,Genderen,GM1959,Altena,PV30,Noord-Brabant
13509,BU19600000,Geldermalsen Centrum,WK196000,Geldermalsen,GM1960,West Betuwe,PV25,Gelderland
13510,BU19600001,Geldermalsen Middengebied,WK196000,Geldermalsen,GM1960,West Betuwe,PV25,Gelderland
13511,BU19600002,Geldermalsen West,WK196000,Geldermalsen,GM1960,West Betuwe,PV25,Gelderland
13512,BU19600003,Geldermalsen Oost,WK196000,Geldermalsen,GM1960,West Betuwe,PV25,Gelderland
13513,BU19600004,Geldermalsen Zuid,WK196000,Geldermalsen,GM1960,West Betuwe,PV25,Gelderland
13514,BU19600005,Verspreide huizen Zuidzijde,WK196000,Geldermalsen,GM1960,West Betuwe,PV25,Gelderland
13515,BU19600006,Verspreide huizen Westzijde,WK196000,Geldermalsen,GM1960,West Betuwe,PV25,Gelderland
13516,BU19600007,Verspreide huizen Oostzijde,WK196000,Geldermalsen,GM1960,West Betuwe,PV25,Gelderland
13517,BU19600008,Geldermalsen e.o.,WK196000,Geldermalsen,GM1960,West Betuwe,PV25,Gelderland
13518,BU19600009,Buitengebied,WK196000,Geldermalsen,GM1960,West Betuwe,PV25,Gelderland
13519,BU19600100,Deil,WK196001,Deil,GM1960,West Betuwe,PV25,Gelderland
13520,BU19600101,Enspijk,WK196001,Deil,GM1960,West Betuwe,PV25,Gelderland
13521,BU19600102,Rumpt,WK196001,Deil,GM1960,West Betuwe,PV25,Gelderland
13522,BU19600103,Gellicum,WK196001,Deil,GM1960,West Betuwe,PV25,Gelderland
13523,BU19600106,Gellicum e.o.,WK196001,Deil,GM1960,West Betuwe,PV25,Gelderland
13524,BU19600107,Rumpt e.o.,WK196001,Deil,GM1960,West Betuwe,PV25,Gelderland
13525,BU19600108,Enspijk e.o.,WK196001,Deil,GM1960,West Betuwe,PV25,Gelderland
13526,BU19600109,Deil e.o.,WK196001,Deil,GM1960,West Betuwe,PV25,Gelderland
13527,BU19600200,Beesd West,WK196002,Beesd,GM1960,West Betuwe,PV25,Gelderland
13528,BU19600201,Beesd Oost,WK196002,Beesd,GM1960,West Betuwe,PV25,Gelderland
13529,BU19600202,Rhenoy,WK196002,Beesd,GM1960,West Betuwe,PV25,Gelderland
13530,BU19600203,Acquoy,WK196002,Beesd,GM1960,West Betuwe,PV25,Gelderland
13531,BU19600207,Aquoy e.o.,WK196002,Beesd,GM1960,West Betuwe,PV25,Gelderland
13532,BU19600208,Rhenoy e.o.,WK196002,Beesd,GM1960,West Betuwe,PV25,Gelderland
13533,BU19600209,Beesd e.o.,WK196002,Beesd,GM1960,West Betuwe,PV25,Gelderland
13534,BU19600300,Buurmalsen,WK196003,Buurmalsen,GM1960,West Betuwe,PV25,Gelderland
13535,BU19600301,Tricht,WK196003,Buurmalsen,GM1960,West Betuwe,PV25,Gelderland
13536,BU19600308,Tricht e.o.,WK196003,Buurmalsen,GM1960,West Betuwe,PV25,Gelderland
13537,BU19600309,Buurmalsen e.o.,WK196003,Buurmalsen,GM1960,West Betuwe,PV25,Gelderland
13538,BU19600400,Meteren,WK196004,Meteren,GM1960,West Betuwe,PV25,Gelderland
13539,BU19600401,Meteren - Kalenberg,WK196004,Meteren,GM1960,West Betuwe,PV25,Gelderland
13540,BU19600402,Meteren - De Plantage,WK196004,Meteren,GM1960,West Betuwe,PV25,Gelderland
13541,BU19600403,Meteren e.o.,WK196004,Meteren,GM1960,West Betuwe,PV25,Gelderland
13542,BU19600500,Haaften,WK196005,Haaften,GM1960,West Betuwe,PV25,Gelderland
13543,BU19600501,Tuil,WK196005,Haaften,GM1960,West Betuwe,PV25,Gelderland
13544,BU19600502,Hellouw,WK196005,Haaften,GM1960,West Betuwe,PV25,Gelderland
13545,BU19600507,Verspreide huizen Tuil,WK196005,Haaften,GM1960,West Betuwe,PV25,Gelderland
13546,BU19600508,Verspreide huizen Hellouw,WK196005,Haaften,GM1960,West Betuwe,PV25,Gelderland
13547,BU19600509,Verspreide huizen Haaften,WK196005,Haaften,GM1960,West Betuwe,PV25,Gelderland
13548,BU19600600,Waardenburg,WK196006,Waardenburg en Opijnen,GM1960,West Betuwe,PV25,Gelderland
13549,BU19600601,Waardenburg-West,WK196006,Waardenburg en Opijnen,GM1960,West Betuwe,PV25,Gelderland
13550,BU19600602,Neerijnen,WK196006,Waardenburg en Opijnen,GM1960,West Betuwe,PV25,Gelderland
13551,BU19600603,Opijnen,WK196006,Waardenburg en Opijnen,GM1960,West Betuwe,PV25,Gelderland
13552,BU19600604,Est,WK196006,Waardenburg en Opijnen,GM1960,West Betuwe,PV25,Gelderland
13553,BU19600606,Verspreide huizen Est,WK196006,Waardenburg en Opijnen,GM1960,West Betuwe,PV25,Gelderland
13554,BU19600607,Verspreide huizen Opijnen,WK196006,Waardenburg en Opijnen,GM1960,West Betuwe,PV25,Gelderland
13555,BU19600608,Verspreide huizen Neerijnen,WK196006,Waardenburg en Opijnen,GM1960,West Betuwe,PV25,Gelderland
13556,BU19600609,Verspreide huizen Waardenburg,WK196006,Waardenburg en Opijnen,GM1960,West Betuwe,PV25,Gelderland
13557,BU19600700,Ophemert,WK196007,Varik en Ophemert,GM1960,West Betuwe,PV25,Gelderland
13558,BU19600701,Varik,WK196007,Varik en Ophemert,GM1960,West Betuwe,PV25,Gelderland
13559,BU19600702,Heesselt,WK196007,Varik en Ophemert,GM1960,West Betuwe,PV25,Gelderland
13560,BU19600707,Verspreide huizen Heesselt,WK196007,Varik en Ophemert,GM1960,West Betuwe,PV25,Gelderland
13561,BU19600708,Verspreide huizen Varik,WK196007,Varik en Ophemert,GM1960,West Betuwe,PV25,Gelderland
13562,BU19600709,Verspreide huizen Ophemert,WK196007,Varik en Ophemert,GM1960,West Betuwe,PV25,Gelderland
13563,BU19600800,Asperen Oude Kern,WK196008,Asperen,GM1960,West Betuwe,PV25,Gelderland
13564,BU19600801,Westelijke uitbreiding Asperen,WK196008,Asperen,GM1960,West Betuwe,PV25,Gelderland
13565,BU19600802,Noord uitbreiding Asperen industrieterrein,WK196008,Asperen,GM1960,West Betuwe,PV25,Gelderland
13566,BU19600809,Verspreide huizen Asperen,WK196008,Asperen,GM1960,West Betuwe,PV25,Gelderland
13567,BU19600900,Heukelum Oude Kern,WK196009,Heukelum,GM1960,West Betuwe,PV25,Gelderland
13568,BU19600901,Uitbreiding Heukelum,WK196009,Heukelum,GM1960,West Betuwe,PV25,Gelderland
13569,BU19600902,Spijk en Boveneind Spijk en Vogelswerf,WK196009,Heukelum,GM1960,West Betuwe,PV25,Gelderland
13570,BU19600909,Verspreide huizen Heukelum en Friezenwijk,WK196009,Heukelum,GM1960,West Betuwe,PV25,Gelderland
13571,BU19601000,Vuren,WK196010,Vuren,GM1960,West Betuwe,PV25,Gelderland
13572,BU19601009,Verspreide huizen Vuren,WK196010,Vuren,GM1960,West Betuwe,PV25,Gelderland
13573,BU19601100,Herwijnen,WK196011,Herwijnen,GM1960,West Betuwe,PV25,Gelderland
13574,BU19601109,Verspreide huizen Herwijnen,WK196011,Herwijnen,GM1960,West Betuwe,PV25,Gelderland
13575,BU19610101,Tienhoven aan de Lek kern,WK196101,Tienhoven aan de Lek,GM1961,Vijfheerenlanden,PV26,Utrecht
13576,BU19610201,Tienhoven aan de Lek buitengebied,WK196102,Tienhoven aan de Lek buitengebied,GM1961,Vijfheerenlanden,PV26,Utrecht
13577,BU19610202,Hogewaard,WK196102,Tienhoven aan de Lek buitengebied,GM1961,Vijfheerenlanden,PV26,Utrecht
13578,BU19610301,Ameide oude kern,WK196103,Ameide,GM1961,Vijfheerenlanden,PV26,Utrecht
13579,BU19610302,Ameide kern,WK196103,Ameide,GM1961,Vijfheerenlanden,PV26,Utrecht
13580,BU19610303,Zouwenveld,WK196103,Ameide,GM1961,Vijfheerenlanden,PV26,Utrecht
13581,BU19610401,Sluis,WK196104,Ameide buitengebied,GM1961,Vijfheerenlanden,PV26,Utrecht
13582,BU19610402,Ameide buitengebied,WK196104,Ameide buitengebied,GM1961,Vijfheerenlanden,PV26,Utrecht
13583,BU19610403,Sluis buitengebied,WK196104,Ameide buitengebied,GM1961,Vijfheerenlanden,PV26,Utrecht
13584,BU19610501,Meerkerk kern,WK196105,Meerkerk,GM1961,Vijfheerenlanden,PV26,Utrecht
13585,BU19610502,Meerkerk-Noord,WK196105,Meerkerk,GM1961,Vijfheerenlanden,PV26,Utrecht
13586,BU19610503,De Weide,WK196105,Meerkerk,GM1961,Vijfheerenlanden,PV26,Utrecht
13587,BU19610504,Meerkerk bedrijventerrein,WK196105,Meerkerk,GM1961,Vijfheerenlanden,PV26,Utrecht
13588,BU19610601,Meerkerk buitengebied,WK196106,Meerkerk buitengebied,GM1961,Vijfheerenlanden,PV26,Utrecht
13589,BU19610602,Broek,WK196106,Meerkerk buitengebied,GM1961,Vijfheerenlanden,PV26,Utrecht
13590,BU19610701,Lexmond kern,WK196107,Lexmond,GM1961,Vijfheerenlanden,PV26,Utrecht
13591,BU19610801,Lexmond buitengebied,WK196108,Lexmond buitengebied,GM1961,Vijfheerenlanden,PV26,Utrecht
13592,BU19610802,Achthoven,WK196108,Lexmond buitengebied,GM1961,Vijfheerenlanden,PV26,Utrecht
13593,BU19610803,Lakerveld,WK196108,Lexmond buitengebied,GM1961,Vijfheerenlanden,PV26,Utrecht
13594,BU19610901,Nieuwland kern,WK196109,Nieuwland,GM1961,Vijfheerenlanden,PV26,Utrecht
13595,BU19611001,Nieuwland buitengebied,WK196110,Nieuwland buitengebied,GM1961,Vijfheerenlanden,PV26,Utrecht
13596,BU19611002,Geer,WK196110,Nieuwland buitengebied,GM1961,Vijfheerenlanden,PV26,Utrecht
13597,BU19611003,Achterdijk,WK196110,Nieuwland buitengebied,GM1961,Vijfheerenlanden,PV26,Utrecht
13598,BU19611101,Leerbroek kern,WK196111,Leerbroek,GM1961,Vijfheerenlanden,PV26,Utrecht
13599,BU19611201,Leerbroek buitengebied,WK196112,Leerbroek buitengebied,GM1961,Vijfheerenlanden,PV26,Utrecht
13600,BU19611202,Weverwijk,WK196112,Leerbroek buitengebied,GM1961,Vijfheerenlanden,PV26,Utrecht
13601,BU19611203,Middelkoop,WK196112,Leerbroek buitengebied,GM1961,Vijfheerenlanden,PV26,Utrecht
13602,BU19611301,Kedichem kern,WK196113,Kedichem,GM1961,Vijfheerenlanden,PV26,Utrecht
13603,BU19611401,Kedichem buitengebied,WK196114,Kedichem buitengebied,GM1961,Vijfheerenlanden,PV26,Utrecht
13604,BU19611501,Hei- en Boeicop kern,WK196115,Hei- en Boeicop,GM1961,Vijfheerenlanden,PV26,Utrecht
13605,BU19611601,Hei- en Boeicop buitengebied,WK196116,Hei- en Boeicop buitengebied,GM1961,Vijfheerenlanden,PV26,Utrecht
13606,BU19611701,Oosterwijk,WK196117,Oosterwijk,GM1961,Vijfheerenlanden,PV26,Utrecht
13607,BU19611801,Amaliastein,WK196118,Amaliastein,GM1961,Vijfheerenlanden,PV26,Utrecht
13608,BU19611901,Monnikenhof,WK196119,Monnikenhof,GM1961,Vijfheerenlanden,PV26,Utrecht
13609,BU19611902,Molenbuurt I,WK196119,Monnikenhof,GM1961,Vijfheerenlanden,PV26,Utrecht
13610,BU19611903,Molenbuurt II,WK196119,Monnikenhof,GM1961,Vijfheerenlanden,PV26,Utrecht
13611,BU19611904,Helsdingen,WK196119,Monnikenhof,GM1961,Vijfheerenlanden,PV26,Utrecht
13612,BU19611905,Monnikenhof sportcomplex,WK196119,Monnikenhof,GM1961,Vijfheerenlanden,PV26,Utrecht
13613,BU19612001,De Hagen (bedrijventerrein),WK196120,Vianen bedrijventerrein,GM1961,Vijfheerenlanden,PV26,Utrecht
13614,BU19612002,De Biezen,WK196120,Vianen bedrijventerrein,GM1961,Vijfheerenlanden,PV26,Utrecht
13615,BU19612003,Gaasperwaard,WK196120,Vianen bedrijventerrein,GM1961,Vijfheerenlanden,PV26,Utrecht
13616,BU19612101,Vianen binnenstad,WK196121,Vianen centrum,GM1961,Vijfheerenlanden,PV26,Utrecht
13617,BU19612102,Zederik-Noord,WK196121,Vianen centrum,GM1961,Vijfheerenlanden,PV26,Utrecht
13618,BU19612103,Zederik-Zuid,WK196121,Vianen centrum,GM1961,Vijfheerenlanden,PV26,Utrecht
13619,BU19612104,Hogeland,WK196121,Vianen centrum,GM1961,Vijfheerenlanden,PV26,Utrecht
13620,BU19612105,Blankenborch,WK196121,Vianen centrum,GM1961,Vijfheerenlanden,PV26,Utrecht
13621,BU19612106,Sluiseiland,WK196121,Vianen centrum,GM1961,Vijfheerenlanden,PV26,Utrecht
13622,BU19612201,De Vijfheerenlanden,WK196122,De Hagen,GM1961,Vijfheerenlanden,PV26,Utrecht
13623,BU19612202,Herenbuurt,WK196122,De Hagen,GM1961,Vijfheerenlanden,PV26,Utrecht
13624,BU19612203,Vogelbuurt (Vianen),WK196122,De Hagen,GM1961,Vijfheerenlanden,PV26,Utrecht
13625,BU19612204,Bomenbuurt (Vianen),WK196122,De Hagen,GM1961,Vijfheerenlanden,PV26,Utrecht
13626,BU19612205,Batenstein,WK196122,De Hagen,GM1961,Vijfheerenlanden,PV26,Utrecht
13627,BU19612301,Vianen buitengebied noord,WK196123,Vianen buitengebied,GM1961,Vijfheerenlanden,PV26,Utrecht
13628,BU19612302,Vianen buitengebied zuid,WK196123,Vianen buitengebied,GM1961,Vijfheerenlanden,PV26,Utrecht
13629,BU19612401,Staatsliedenbuurt,WK196124,Leerdam-West,GM1961,Vijfheerenlanden,PV26,Utrecht
13630,BU19612402,Raadsliedenbuurt,WK196124,Leerdam-West,GM1961,Vijfheerenlanden,PV26,Utrecht
13631,BU19612403,Bomenbuurt (Leerdam),WK196124,Leerdam-West,GM1961,Vijfheerenlanden,PV26,Utrecht
13632,BU19612404,Spartaveld,WK196124,Leerdam-West,GM1961,Vijfheerenlanden,PV26,Utrecht
13633,BU19612405,Achter de Pijp,WK196124,Leerdam-West,GM1961,Vijfheerenlanden,PV26,Utrecht
13634,BU19612406,Broekgraaf-Noord,WK196124,Leerdam-West,GM1961,Vijfheerenlanden,PV26,Utrecht
13635,BU19612407,Broekgraaf-Zuid,WK196124,Leerdam-West,GM1961,Vijfheerenlanden,PV26,Utrecht
13636,BU19612408,Glasfabriek,WK196124,Leerdam-West,GM1961,Vijfheerenlanden,PV26,Utrecht
13637,BU19612501,Ter Leede,WK196125,Leerdam-Noord,GM1961,Vijfheerenlanden,PV26,Utrecht
13638,BU19612502,Florabuurt,WK196125,Leerdam-Noord,GM1961,Vijfheerenlanden,PV26,Utrecht
13639,BU19612503,Vogelbuurt (Leerdam),WK196125,Leerdam-Noord,GM1961,Vijfheerenlanden,PV26,Utrecht
13640,BU19612504,Eiland,WK196125,Leerdam-Noord,GM1961,Vijfheerenlanden,PV26,Utrecht
13641,BU19612505,Drossaardsbuurt,WK196125,Leerdam-Noord,GM1961,Vijfheerenlanden,PV26,Utrecht
13642,BU19612601,Leerdam centrum,WK196126,Leerdam centrum,GM1961,Vijfheerenlanden,PV26,Utrecht
13643,BU19612602,Leerdam centrum noord,WK196126,Leerdam centrum,GM1961,Vijfheerenlanden,PV26,Utrecht
13644,BU19612701,Varsseveld,WK196127,Leerdam-Oost,GM1961,Vijfheerenlanden,PV26,Utrecht
13645,BU19612702,Oranjebuurt-Zuid,WK196127,Leerdam-Oost,GM1961,Vijfheerenlanden,PV26,Utrecht
13646,BU19612703,Oranjebuurt-Noord,WK196127,Leerdam-Oost,GM1961,Vijfheerenlanden,PV26,Utrecht
13647,BU19612801,Nieuw Schaik,WK196128,Nieuw Schaik,GM1961,Vijfheerenlanden,PV26,Utrecht
13648,BU19612901,Leerdam buitengebied,WK196129,Leerdam buitengebied,GM1961,Vijfheerenlanden,PV26,Utrecht
13649,BU19613001,Schoonrewoerd kern,WK196130,Schoonrewoerd,GM1961,Vijfheerenlanden,PV26,Utrecht
13650,BU19613101,Schoonrewoerd buitengebied,WK196131,Schoonrewoerd buitengebied,GM1961,Vijfheerenlanden,PV26,Utrecht
13651,BU19613201,Zijderveld kern,WK196132,Zijderveld,GM1961,Vijfheerenlanden,PV26,Utrecht
13652,BU19613301,Zijderveld buitengebied,WK196133,Zijderveld buitengebied,GM1961,Vijfheerenlanden,PV26,Utrecht
13653,BU19613401,Hagestein kern,WK196134,Hagestein,GM1961,Vijfheerenlanden,PV26,Utrecht
13654,BU19613501,Hagestein buitengebied noord,WK196135,Hagestein buitengebied,GM1961,Vijfheerenlanden,PV26,Utrecht
13655,BU19613502,Hagestein buitengebied oost,WK196135,Hagestein buitengebied,GM1961,Vijfheerenlanden,PV26,Utrecht
13656,BU19613503,Hagestein buitengebied zuid,WK196135,Hagestein buitengebied,GM1961,Vijfheerenlanden,PV26,Utrecht
13657,BU19613601,Het Dorpshart,WK196136,Hoef en Haag,GM1961,Vijfheerenlanden,PV26,Utrecht
13658,BU19613602,Het Lint,WK196136,Hoef en Haag,GM1961,Vijfheerenlanden,PV26,Utrecht
13659,BU19613603,De Erven,WK196136,Hoef en Haag,GM1961,Vijfheerenlanden,PV26,Utrecht
13660,BU19613701,Everdingen kern,WK196137,Everdingen,GM1961,Vijfheerenlanden,PV26,Utrecht
13661,BU19613801,Everdingen buitengebied,WK196138,Everdingen buitengebied,GM1961,Vijfheerenlanden,PV26,Utrecht
13662,BU19613901,Ossenwaard,WK196139,Ossenwaard,GM1961,Vijfheerenlanden,PV26,Utrecht
13663,BU19630000,Oud-Beijerland Centrum,WK196300,Oud-Beijerland,GM1963,Hoeksche Waard,PV28,Zuid-Holland
13664,BU19630001,Oud-Beijerland Oosterse Gorzenwijk,WK196300,Oud-Beijerland,GM1963,Hoeksche Waard,PV28,Zuid-Holland
13665,BU19630002,Oud-Beijerland Croonenburghwijk,WK196300,Oud-Beijerland,GM1963,Hoeksche Waard,PV28,Zuid-Holland
13666,BU19630003,Oud-Beijerland Zeeheldenwijk,WK196300,Oud-Beijerland,GM1963,Hoeksche Waard,PV28,Zuid-Holland
13667,BU19630004,Oud-Beijerland Zuidwijk,WK196300,Oud-Beijerland,GM1963,Hoeksche Waard,PV28,Zuid-Holland
13668,BU19630005,Oud-Beijerland Zoomwijck,WK196300,Oud-Beijerland,GM1963,Hoeksche Waard,PV28,Zuid-Holland
13669,BU19630006,Oud-Beijerland Spuioeverwijk,WK196300,Oud-Beijerland,GM1963,Hoeksche Waard,PV28,Zuid-Holland
13670,BU19630007,Oud-Beijerland Poortwijk,WK196300,Oud-Beijerland,GM1963,Hoeksche Waard,PV28,Zuid-Holland
13671,BU19630050,Oud-Beijerland Bedrijventerrein De Bosschen,WK196300,Oud-Beijerland,GM1963,Hoeksche Waard,PV28,Zuid-Holland
13672,BU19630051,Oud-Beijerland Bedrijventerrein De Hoogerwerf,WK196300,Oud-Beijerland,GM1963,Hoeksche Waard,PV28,Zuid-Holland
13673,BU19630099,Oud-Beijerland Buitengebied,WK196300,Oud-Beijerland,GM1963,Hoeksche Waard,PV28,Zuid-Holland
13674,BU19630100,Heinenoord Woonkern,WK196301,Heinenoord,GM1963,Hoeksche Waard,PV28,Zuid-Holland
13675,BU19630150,Heinenoord Bedrijvenpark Hoeksche Waard,WK196301,Heinenoord,GM1963,Hoeksche Waard,PV28,Zuid-Holland
13676,BU19630199,Heinenoord Buitengebied,WK196301,Heinenoord,GM1963,Hoeksche Waard,PV28,Zuid-Holland
13677,BU19630200,Mijnsheerenland Woonkern,WK196302,Mijnsheerenland,GM1963,Hoeksche Waard,PV28,Zuid-Holland
13678,BU19630299,Mijnsheerenland Buitengebied,WK196302,Mijnsheerenland,GM1963,Hoeksche Waard,PV28,Zuid-Holland
13679,BU19630300,Westmaas Woonkern,WK196303,Westmaas,GM1963,Hoeksche Waard,PV28,Zuid-Holland
13680,BU19630399,Westmaas Buitengebied,WK196303,Westmaas,GM1963,Hoeksche Waard,PV28,Zuid-Holland
13681,BU19630400,Puttershoek Woonkern,WK196304,Puttershoek,GM1963,Hoeksche Waard,PV28,Zuid-Holland
13682,BU19630499,Puttershoek Buitengebied,WK196304,Puttershoek,GM1963,Hoeksche Waard,PV28,Zuid-Holland
13683,BU19630500,Maasdam Woonkern,WK196305,Maasdam,GM1963,Hoeksche Waard,PV28,Zuid-Holland
13684,BU19630599,Maasdam Buitengebied,WK196305,Maasdam,GM1963,Hoeksche Waard,PV28,Zuid-Holland
13685,BU19630600,'s-Gravendeel Woonkern,WK196306,'s-Gravendeel,GM1963,Hoeksche Waard,PV28,Zuid-Holland
13686,BU19630650,'s-Gravendeel Bedrijventerrein Mijlpolder,WK196306,'s-Gravendeel,GM1963,Hoeksche Waard,PV28,Zuid-Holland
13687,BU19630699,'s-Gravendeel Buitengebied,WK196306,'s-Gravendeel,GM1963,Hoeksche Waard,PV28,Zuid-Holland
13688,BU19630700,Strijen Woonkern,WK196307,Strijen,GM1963,Hoeksche Waard,PV28,Zuid-Holland
13689,BU19630750,Strijen Bedrijventerrein Bonaventura,WK196307,Strijen,GM1963,Hoeksche Waard,PV28,Zuid-Holland
13690,BU19630799,Strijen Buitengebied,WK196307,Strijen,GM1963,Hoeksche Waard,PV28,Zuid-Holland
13691,BU19630800,Klaaswaal Woonkern,WK196308,Klaaswaal,GM1963,Hoeksche Waard,PV28,Zuid-Holland
13692,BU19630899,Klaaswaal Buitengebied,WK196308,Klaaswaal,GM1963,Hoeksche Waard,PV28,Zuid-Holland
13693,BU19630900,Numansdorp Woonkern,WK196309,Numansdorp,GM1963,Hoeksche Waard,PV28,Zuid-Holland
13694,BU19630950,Numansdorp Bedrijventerrein Middelsluis,WK196309,Numansdorp,GM1963,Hoeksche Waard,PV28,Zuid-Holland
13695,BU19630999,Numansdorp Buitengebied,WK196309,Numansdorp,GM1963,Hoeksche Waard,PV28,Zuid-Holland
13696,BU19631000,Zuid-Beijerland Woonkern,WK196310,Zuid-Beijerland,GM1963,Hoeksche Waard,PV28,Zuid-Holland
13697,BU19631099,Zuid-Beijerland Buitengebied,WK196310,Zuid-Beijerland,GM1963,Hoeksche Waard,PV28,Zuid-Holland
13698,BU19631100,Goudswaard Woonkern,WK196311,Goudswaard,GM1963,Hoeksche Waard,PV28,Zuid-Holland
13699,BU19631199,Goudswaard Buitengebied,WK196311,Goudswaard,GM1963,Hoeksche Waard,PV28,Zuid-Holland
13700,BU19631200,Piershil Woonkern,WK196312,Piershil,GM1963,Hoeksche Waard,PV28,Zuid-Holland
13701,BU19631299,Piershil Buitengebied,WK196312,Piershil,GM1963,Hoeksche Waard,PV28,Zuid-Holland
13702,BU19631300,Nieuw-Beijerland Woonkern,WK196313,Nieuw-Beijerland,GM1963,Hoeksche Waard,PV28,Zuid-Holland
13703,BU19631399,Nieuw-Beijerland Buitengebied,WK196313,Nieuw-Beijerland,GM1963,Hoeksche Waard,PV28,Zuid-Holland
13704,BU19639997,Groot binnenwater,WK196399,Groot water,GM1963,Hoeksche Waard,PV28,Zuid-Holland
13705,BU19660000,Bedum,WK196600,Wijk 00,GM1966,Het Hogeland,PV20,Groningen
13706,BU19660001,Verspreide huizen Bedum,WK196600,Wijk 00,GM1966,Het Hogeland,PV20,Groningen
13707,BU19660002,Zuidwolde,WK196600,Wijk 00,GM1966,Het Hogeland,PV20,Groningen
13708,BU19660003,Verspreide huizen Zuidwolde,WK196600,Wijk 00,GM1966,Het Hogeland,PV20,Groningen
13709,BU19660004,Onderdendam,WK196600,Wijk 00,GM1966,Het Hogeland,PV20,Groningen
13710,BU19660005,Verspreide huizen Onderdendam,WK196600,Wijk 00,GM1966,Het Hogeland,PV20,Groningen
13711,BU19660006,Noordwolde,WK196600,Wijk 00,GM1966,Het Hogeland,PV20,Groningen
13712,BU19660007,Verspreide huizen Noordwolde,WK196600,Wijk 00,GM1966,Het Hogeland,PV20,Groningen
13713,BU19660100,Winsum,WK196601,Wijk 01,GM1966,Het Hogeland,PV20,Groningen
13714,BU19660101,Obergum,WK196601,Wijk 01,GM1966,Het Hogeland,PV20,Groningen
13715,BU19660102,Ripperda,WK196601,Wijk 01,GM1966,Het Hogeland,PV20,Groningen
13716,BU19660103,Potmaar,WK196601,Wijk 01,GM1966,Het Hogeland,PV20,Groningen
13717,BU19660104,De Brake,WK196601,Wijk 01,GM1966,Het Hogeland,PV20,Groningen
13718,BU19660109,Verspreide huizen Winsum,WK196601,Wijk 01,GM1966,Het Hogeland,PV20,Groningen
13719,BU19660200,Baflo,WK196602,Wijk 02,GM1966,Het Hogeland,PV20,Groningen
13720,BU19660201,Den Andel,WK196602,Wijk 02,GM1966,Het Hogeland,PV20,Groningen
13721,BU19660202,Rasquert,WK196602,Wijk 02,GM1966,Het Hogeland,PV20,Groningen
13722,BU19660203,Tinallinge,WK196602,Wijk 02,GM1966,Het Hogeland,PV20,Groningen
13723,BU19660204,Saaxumhuizen,WK196602,Wijk 02,GM1966,Het Hogeland,PV20,Groningen
13724,BU19660209,Verspreide huizen Baflo,WK196602,Wijk 02,GM1966,Het Hogeland,PV20,Groningen
13725,BU19660300,Adorp,WK196603,Wijk 03,GM1966,Het Hogeland,PV20,Groningen
13726,BU19660301,Sauwerd,WK196603,Wijk 03,GM1966,Het Hogeland,PV20,Groningen
13727,BU19660302,Wetsinge,WK196603,Wijk 03,GM1966,Het Hogeland,PV20,Groningen
13728,BU19660309,Verspreide huizen Adorp,WK196603,Wijk 03,GM1966,Het Hogeland,PV20,Groningen
