Peildatum;Netbeheerder;Provincie;Gemeente;CBS_Buurt;CBS_Buurtcode;Aantal_aansluitingen_in_CBS-buurt;Aantal_aansluitingen_met_opwekinstallatie;Opgesteld_vermogen;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;MeestVoorkomendePostcode_113;HuishoudensTotaal_28;GemiddeldeHuishoudensgrootte_32;Bevolkingsdichtheid_33;GemiddeldeWOZWaardeVanWoningen_35;PercentageEengezinswoning_36;Koopwoningen_40;InBezitWoningcorporatie_42;InBezitOverigeVerhuurders_43;BouwjaarVanaf2000_46;Gemiddeld_opleidingsniveau;Bedrijfsvestigingen_per_huishuidens;PersonenautoSPerHuishouden_102;AfstandTotSchool_108;Omgevingsadressendichtheid_116
202007,0;Enexis;Noord-Brabant;Waalwijk;Antoniusparochie;8670004,0;1072,0;51,0;220,0;Antoniusparochie;Waalwijk;Buurt;5144;1100;2,1;5459,0;207,0;88,0;68,0;23,0;9,0;16,0;1,783068783068783;0,16363636363636364;1,0;0,6;2257,0
202007,0;Enexis;Noord-Brabant;Waalwijk;Bloemenoord;8670005,0;1301,0;69,0;264,0;Bloemenoord;Waalwijk;Buurt;5143;1285;2,2;3514,0;191,0;77,0;66,0;27,0;7,0;2,0;1,7251184834123223;0,11284046692607004;1,1;0,5;1754,0
202007,0;Enexis;Noord-Brabant;Waalwijk;Zanddonk;8670006,0;2147,0;179,0;642,0;Zanddonk;Waalwijk;Buurt;5144;2125;2,4;6466,0;222,0;93,0;54,0;38,0;7,0;2,0;1,8290816326530612;0,14823529411764705;1,2;0,7;1536,0
202007,0;Enexis;Noord-Brabant;Waalwijk;Meerdijk;8670007,0;1296,0;223,0;1118,0;Meerdijk;Waalwijk;Buurt;5144;1235;2,3;2388,0;432,0;84,0;84,0;12,0;4,0;8,0;2,2572815533980584;0,242914979757085;1,4;0,5;1307,0
202007,0;Enexis;Noord-Brabant;Waalwijk;De Hoef;8670008,0;996,0;95,0;355,0;De Hoef;Waalwijk;Buurt;5142;960;2,0;5958,0;217,0;77,0;57,0;42,0;1,0;0,0;1,7672955974842768;0,09895833333333333;1,1;0,3;1053,0
202007,0;Enexis;Noord-Brabant;Waalwijk;Sprang;8670100,0;1314,0;168,0;772,0;Sprang;Waalwijk;Buurt;5161;1190;2,4;1490,0;280,0;93,0;70,0;26,0;4,0;8,0;1,9411764705882353;0,3067226890756303;1,4;0,6;1115,0
202007,0;Enexis;Noord-Brabant;Waalwijk;Vrijhoeve;8670101,0;1793,0;190,0;825,0;Vrijhoeve;Waalwijk;Buurt;5161;1760;2,3;1048,0;242,0;86,0;54,0;41,0;5,0;8,0;1,8392282958199357;0,16477272727272727;1,2;0,5;786,0
202007,0;Enexis;Noord-Brabant;Waalwijk;Landgoed Driessen;8670104,0;1667,0;321,0;867,0;Landgoed Driessen;Waalwijk;Buurt;5146;1650;2,4;2359,0;278,0;63,0;65,0;26,0;9,0;100,0;2,1206896551724137;0,14242424242424243;1,1;0,9;1030,0
202007,0;Enexis;Noord-Brabant;Waalwijk;Waspik Beneden;8670200,0;1667,0;243,0;1142,0;Waspik Beneden;Waalwijk;Buurt;5165;1565;2,4;952,0;278,0;90,0;67,0;30,0;3,0;14,0;1,9283276450511946;0,20766773162939298;1,4;0,5;499,0
202007,0;Enexis;Noord-Brabant;Waalwijk;Waspik Boven;8670201,0;557,0;90,0;437,0;Waspik Boven;Waalwijk;Buurt;5165;525;2,4;310,0;289,0;98,0;72,0;25,0;3,0;21,0;1,8105263157894738;0,26666666666666666;1,3;1,6;219,0
202007,0;Enexis;Noord-Brabant;Woensdrecht;Hoogerheide;8730000,0;2764,0;335,0;1325,0;Hoogerheide;Woensdrecht;Buurt;4631;2715;2,2;3103,0;232,0;84,0;63,0;28,0;9,0;13,0;1,9211136890951277;0,14548802946593;1,2;0,6;1056,0
202007,0;Enexis;Noord-Brabant;Woensdrecht;Woensdrecht;8730001,0;566,0;89,0;367,0;Woensdrecht;Woensdrecht;Buurt;4634;605;2,2;1418,0;277,0;95,0;69,0;27,0;4,0;6,0;2,0576923076923075;0,14049586776859505;1,3;0,4;489,0
202007,0;Enexis;Noord-Brabant;Woensdrecht;Hoogerheide-Noord;8730002,0;1276,0;241,0;947,0;Hoogerheide-Noord;Woensdrecht;Buurt;4631;1250;2,5;1617,0;279,0;95,0;73,0;23,0;4,0;33,0;1,9012345679012346;0,16;1,2;0,7;895,0
202007,0;Enexis;Noord-Brabant;Woensdrecht;Verspreide huizen Hoogerheide;8730009,0;256,0;40,0;407,0;Verspreide huizen Hoogerheide;Woensdrecht;Buurt;4631;105;2,5;19,0;437,0;99,0;80,0;0,0;20,0;8,0;1,7619047619047619;0,6666666666666666;1,4;1,9;132,0
202007,0;Enexis;Noord-Brabant;Woensdrecht;Huijbergen;8730100,0;698,0;123,0;503,0;Huijbergen;Woensdrecht;Buurt;4635;705;2,3;2203,0;273,0;88,0;79,0;13,0;8,0;20,0;2,113821138211382;0,20567375886524822;1,4;0,4;295,0
202007,0;Enexis;Noord-Brabant;Woensdrecht;Eiland;8730101,0;67,0;17,0;93,0;Eiland;Woensdrecht;Buurt;4635;60;2,7;575,0;439,0;98,0;95,0;0,0;5,0;20,0;2,0833333333333335;0,16666666666666666;1,5;0,9;239,0
202007,0;Enexis;Noord-Brabant;Woensdrecht;Verspreide huizen ten noorden van Huijbergen;8730109,0;144,0;23,0;305,0;Verspr.h. ten noorden van Huijbergen;Woensdrecht;Buurt;4635;75;2,2;27,0;405,0;95,0;87,0;0,0;13,0;10,0;2,357142857142857;0,5333333333333333;1,4;1,5;148,0
202007,0;Enexis;Noord-Brabant;Woensdrecht;Ossendrecht;8730200,0;1792,0;248,0;1000,0;Ossendrecht;Woensdrecht;Buurt;4641;1785;2,2;2483,0;240,0;88,0;74,0;13,0;13,0;9,0;1,9901639344262294;0,1400560224089636;1,3;0,6;615,0
202007,0;Enexis;Noord-Brabant;Woensdrecht;Calfven;8730201,0;215,0;44,0;278,0;Calfven;Woensdrecht;Buurt;4641;180;2,3;231,0;368,0;100,0;92,0;0,0;8,0;10,0;1,9393939393939394;0,2777777777777778;1,6;1,8;138,0
202007,0;Enexis;Noord-Brabant;Woensdrecht;Verspreide huizen ten oosten van Ossendrecht;8730209,0;423,0;51,0;340,0;Verspr.h. ten oosten van Ossendrecht;Woensdrecht;Buurt;4641;245;2,4;40,0;395,0;98,0;87,0;0,0;12,0;7,0;1,8888888888888888;0,6530612244897959;1,7;1,7;229,0
202007,0;Enexis;Noord-Brabant;Woensdrecht;Putte;8730300,0;1722,0;264,0;901,0;Putte;Woensdrecht;Buurt;4645;1580;2,2;1502,0;239,0;86,0;74,0;16,0;9,0;10,0;1,8479087452471483;0,1518987341772152;1,2;0,6;633,0
202007,0;Enexis;Noord-Brabant;Woensdrecht;Verspreide huizen Putte;8730309,0;507,0;14,0;80,0;Verspreide huizen Putte;Woensdrecht;Buurt;4645;155;1,7;17,0;203,0;94,0;77,0;0,0;19,0;4,0;1,7142857142857142;0,16129032258064516;1,4;1,9;186,0
202007,0;Enexis;Noord-Brabant;Zundert;Zundert;8790000,0;3392,0;325,0;1415,0;Zundert;Zundert;Buurt;4881;3305;2,1;3715,0;252,0;78,0;67,0;21,0;12,0;23,0;1,812619502868069;0,1800302571860817;1,2;0,6;938,0
202007,0;Enexis;Noord-Brabant;Zundert;Verspreide huizen Zundert;8790009,0;806,0;133,0;1275,0;Verspreide huizen Zundert;Zundert;Buurt;4881;450;2,3;66,0;399,0;96,0;89,0;0,0;11,0;10,0;2,0;0,4777777777777778;1,2;2,0;233,0
202007,0;Enexis;Noord-Brabant;Zundert;Klein-Zundert;8790100,0;441,0;82,0;340,0;Klein-Zundert;Zundert;Buurt;4882;500;2,6;3933,0;310,0;100,0;84,0;9,0;6,0;4,0;2,048076923076923;0,19;1,5;0,3;461,0
202007,0;Enexis;Noord-Brabant;Zundert;Verspreide huizen Klein-Zundert;8790109,0;618,0;130,0;942,0;Verspreide huizen Klein-Zundert;Zundert;Buurt;4882;415;2,7;46,0;421,0;94,0;89,0;0,0;11,0;14,0;2,010989010989011;0,5421686746987951;1,7;2,0;91,0
202007,0;Enexis;Noord-Brabant;Zundert;Wernhout;8790200,0;372,0;35,0;173,0;Wernhout;Zundert;Buurt;4884;460;2,3;2779,0;249,0;89,0;76,0;14,0;10,0;13,0;1,8;0,18478260869565216;1,3;0,3;225,0
202007,0;Enexis;Noord-Brabant;Zundert;Verspreide huizen Wernhout;8790209,0;1107,0;118,0;961,0;Verspreide huizen Wernhout;Zundert;Buurt;4884;870;2,1;122,0;284,0;98,0;75,0;0,0;24,0;31,0;1,8823529411764706;0,29310344827586204;1,3;2,4;143,0
202007,0;Enexis;Noord-Brabant;Zundert;Achtmaal;8790300,0;233,0;26,0;115,0;Achtmaal;Zundert;Buurt;4885;295;2,2;2778,0;267,0;90,0;79,0;7,0;13,0;13,0;1,74;0,1694915254237288;1,5;0,3;140,0
202007,0;Enexis;Noord-Brabant;Zundert;Verspreide huizen Achtmaal;8790309,0;593,0;95,0;884,0;Verspreide huizen Achtmaal;Zundert;Buurt;4885;380;2,6;37,0;406,0;95,0;86,0;0,0;14,0;13,0;1,8072289156626506;0,5131578947368421;1,4;1,7;58,0
202007,0;Enexis;Noord-Brabant;Zundert;Rijsbergen;8790400,0;1841,0;210,0;898,0;Rijsbergen;Zundert;Buurt;4891;1800;2,2;2159,0;290,0;85,0;72,0;21,0;7,0;14,0;2,0344827586206895;0,17777777777777778;1,4;0,8;617,0
202007,0;Enexis;Noord-Brabant;Zundert;Verspreide huizen in het Oosten;8790408,0;459,0;65,0;570,0;Verspreide huizen in het Oosten;Zundert;Buurt;4891;545;2,2;85,0;443,0;97,0;90,0;0,0;9,0;13,0;1,9714285714285715;0,3944954128440367;1,4;3,0;52,0
202007,0;Enexis;Noord-Brabant;Zundert;Verspreide huizen in het Westen;8790409,0;684,0;162,0;1061,0;Verspreide huizen in het Westen;Zundert;Buurt;4891;460;2,5;60,0;450,0;96,0;85,0;3,0;12,0;19,0;1,9680851063829787;0,358695652173913;1,5;2,1;153,0
202007,0;Enexis;Overijssel;Almelo;Aadorp-Oost;1412001,0;456,0;76,0;310,0;Aadorp-Oost;Almelo;Buurt;7611;430;2,6;1125,0;263,0;97,0;72,0;24,0;3,0;8,0;1,7976190476190477;0,19767441860465115;1,4;0,5;232,0
202007,0;Enexis;Overijssel;Almelo;Bornerbroek;1412100,0;311,0;52,0;266,0;Bornerbroek;Almelo;Buurt;7627;390;2,6;1798,0;281,0;81,0;77,0;17,0;6,0;27,0;2,013157894736842;0,2692307692307692;1,3;0,4;162,0
202007,0;Enexis;Overijssel;Almelo;Verspreide huizen wijk 21;1412109,0;516,0;74,0;891,0;Verspreide huizen wijk 21;Almelo;Buurt;7627;325;2,7;54,0;410,0;79,0;79,0;0,0;21,0;21,0;2,076923076923077;0,5076923076923077;1,8;2,0;66,0
202007,0;Enexis;Overijssel;Borne;Bornsche Maten;1470000,0;914,0;325,0;1255,0;Bornsche Maten;Borne;Buurt;7623;1175;3,1;2670,0;356,0;98,0;85,0;5,0;10,0;99,0;2,417293233082707;0,17446808510638298;1,3;0,8;901,0
202007,0;Enexis;Overijssel;Borne;Borne Centrum;1470001,0;1928,0;135,0;575,0;Borne Centrum;Borne;Buurt;7622;1700;1,8;4282,0;218,0;45,0;46,0;40,0;14,0;22,0;2,0707547169811322;0,21176470588235294;1,0;0,9;1832,0
202007,0;Enexis;Overijssel;Borne;t Wensink Noord;1470002,0;431,0;50,0;199,0;'t Wensink Noord;Borne;Buurt;7622;420;2,2;3405,0;258,0;96,0;61,0;31,0;8,0;3,0;2,095890410958904;0,19047619047619047;1,1;0,7;1732,0
202007,0;Enexis;Overijssel;Borne;t Wensink Zuid;1470003,0;1003,0;123,0;455,0;'t Wensink Zuid;Borne;Buurt;7622;880;2,3;3685,0;209,0;99,0;63,0;33,0;4,0;16,0;1,9266666666666667;0,11363636363636363;1,1;0,5;1235,0
202007,0;Enexis;Overijssel;Borne;Dikkerslaan-Molenkampsweg en omgeving;1470004,0;887,0;70,0;375,0;Dikkerslaan-Molenkampsweg en omgeving;Borne;Buurt;7622;725;2,1;1810,0;253,0;83,0;55,0;38,0;7,0;8,0;2,0091743119266057;0,32413793103448274;1,3;0,9;1275,0
202007,0;Enexis;Overijssel;Borne;Lettersveld I;1470005,0;508,0;109,0;443,0;Lettersveld I;Borne;Buurt;7621;570;2,4;2112,0;263,0;99,0;94,0;2,0;3,0;3,0;2,116504854368932;0,15789473684210525;1,4;0,4;1181,0
202007,0;Enexis;Overijssel;Borne;Lettersveld II;1470006,0;1326,0;215,0;763,0;Lettersveld II;Borne;Buurt;7621;1270;2,3;4469,0;219,0;95,0;71,0;27,0;2,0;1,0;1,9724770642201834;0,10236220472440945;1,2;0,4;1292,0
202007,0;Enexis;Overijssel;Borne;Tichelkamp;1470007,0;433,0;78,0;251,0;Tichelkamp;Borne;Buurt;7621;465;2,4;3211,0;202,0;98,0;89,0;7,0;4,0;5,0;1,934782608695652;0,16129032258064516;1,4;0,9;1441,0
202007,0;Enexis;Overijssel;Borne;Stroom-Esch;1470008,0;1572,0;395,0;1634,0;Stroom-Esch;Borne;Buurt;7623;1530;2,4;3553,0;259,0;89,0;76,0;19,0;5,0;0,0;2,1486486486486487;0,13071895424836602;1,3;0,4;1064,0
202007,0;Enexis;Overijssel;Borne;Verspreide huizen Borne-West;1470009,0;343,0;67,0;452,0;Verspreide huizen Borne-West;Borne;Buurt;7621;145;2,4;84,0;425,0;89,0;80,0;0,0;20,0;27,0;2,0;0,5172413793103449;1,0;1,1;573,0
202007,0;Enexis;Overijssel;Borne;Verspreide huizen Borne-Oost;1470100,0;361,0;104,0;374,0;Verspreide huizen Borne-Oost;Borne;Buurt;7623;155;3,1;306,0;357,0;100,0;62,0;6,0;33,0;94,0;2,4193548387096775;0,22580645161290322;1,2;0,8;521,0
202007,0;Enexis;Overijssel;Borne;Zenderen;1470101,0;321,0;57,0;282,0;Zenderen;Borne;Buurt;7625;385;2,5;1929,0;289,0;95,0;83,0;12,0;4,0;17,0;2,0675675675675675;0,2077922077922078;1,5;0,4;152,0
202007,0;Enexis;Overijssel;Borne;Verspreide huizen Zenderen;1470102,0;289,0;51,0;400,0;Verspreide huizen Zenderen;Borne;Buurt;7625;125;2,6;46,0;500,0;90,0;86,0;2,0;12,0;26,0;1,9;0,44;1,4;1,2;137,0
202007,0;Enexis;Overijssel;Borne;Hertme;1470105,0;76,0;10,0;54,0;Hertme;Borne;Buurt;7626;105;2,8;504,0;338,0;98,0;88,0;3,0;8,0;24,0;2,0454545454545454;0,2857142857142857;1,4;0,2;122,0
202007,0;Enexis;Overijssel;Borne;Verspreide huizen Hertme;1470106,0;144,0;17,0;172,0;Verspreide huizen Hertme;Borne;Buurt;7626;70;3,3;54,0;522,0;88,0;86,0;0,0;14,0;36,0;2,2777777777777777;0,5;1,8;1,3;157,0
202007,0;Enexis;Overijssel;Dalfsen;Verspreide huizen Ankum;1480104,0;320,0;54,0;514,0;Polhaar;Dalfsen;Buurt;7721;865;2,5;4357,0;278,0;97,0;78,0;20,0;1,0;0,0;2,08974358974359;0,09826589595375723;1,3;0,4;1076,0
202007,0;Enexis;Overijssel;Dalfsen;Verspreide huizen Dalfserveld;1480105,0;140,0;34,0;665,0;Ankummer Es;Dalfsen;Buurt;7722;815;2,5;4152,0;315,0;94,0;77,0;22,0;1,0;10,0;2,012121212121212;0,12883435582822086;1,3;1,2;755,0
202007,0;Enexis;Overijssel;Dalfsen;Verspreide huizen Gerner-Welsum;1480106,0;264,0;79,0;753,0;Gernermarke-Oosterdalfsen;Dalfsen;Buurt;7721;680;2,5;3029,0;330,0;80,0;64,0;34,0;1,0;96,0;2,0725806451612905;0,11764705882352941;1,2;1,2;704,0
202007,0;Enexis;Overijssel;Dalfsen;Verspreide huizen Rechteren-Hessum;1480107,0;219,0;34,0;447,0;Bedrijventerrein Rondweg;Dalfsen;Buurt;7722;65;2,4;344,0;459,0;90,0;86,0;0,0;14,0;32,0;2,0714285714285716;1,9230769230769231;2,5;0,8;825,0
202007,0;Enexis;Overijssel;Dalfsen;Verspreide huizen Emmen-De Marshoek;1480109,0;136,0;37,0;338,0;Verspreide huizen Ankum;Dalfsen;Buurt;7722;250;2,6;66,0;432,0;92,0;86,0;0,0;14,0;16,0;1,9807692307692308;0,52;1,9;1,6;140,0
202007,0;Enexis;Overijssel;Dalfsen;Verspreide huizen Oudleusenerveld;1480209,0;422,0;72,0;670,0;Verspreide huizen Oosterhulst;Dalfsen;Buurt;7711;80;2,7;77,0;374,0;90,0;91,0;0,0;9,0;10,0;1,7777777777777777;0,3125;1,9;2,2;70,0
202007,0;Enexis;Overijssel;Deventer;Centrum;1500101,0;1835,0;24,0;108,0;Centrum;Deventer;Buurt;7411;1820;1,4;10696,0;192,0;11,0;19,0;29,0;51,0;6,0;2,263157894736842;0,37637362637362637;0,5;0,3;2839,0
202007,0;Enexis;Overijssel;Deventer;Noordenbergkwartier;1500103,0;516,0;16,0;43,0;Noordenbergkwartier;Deventer;Buurt;7411;540;1,5;12318,0;217,0;36,0;32,0;47,0;21,0;3,0;2,2837837837837838;0,17592592592592593;0,5;0,3;2858,0
202007,0;Enexis;Overijssel;Deventer;Singel;1500105,0;751,0;23,0;68,0;Singel;Deventer;Buurt;7411;585;1,7;2954,0;261,0;20,0;43,0;19,0;37,0;19,0;2,352272727272727;0,47863247863247865;1,1;0,3;3246,0
202007,0;Enexis;Overijssel;Deventer;Raambuurt;1500106,0;590,0;31,0;97,0;Raambuurt;Deventer;Buurt;7411;520;1,8;9814,0;227,0;47,0;57,0;12,0;31,0;48,0;2,3333333333333335;0,25;0,8;0,9;2407,0
202007,0;Enexis;Overijssel;Deventer;Knutteldorp;1500107,0;705,0;31,0;99,0;Knutteldorp;Deventer;Buurt;7411;895;1,7;7612,0;230,0;45,0;39,0;48,0;13,0;48,0;1,9008264462809918;0,1340782122905028;0,7;1,3;1967,0
202007,0;Enexis;Overijssel;Deventer;De Hoven;1500201,0;998,0;247,0;650,0;De Hoven;Deventer;Buurt;7419;980;2,4;549,0;244,0;98,0;82,0;13,0;5,0;3,0;2,1314285714285712;0,16326530612244897;1,1;0,5;1163,0
202007,0;Enexis;Overijssel;Deventer;Noorderplein;1500301,0;632,0;33,0;87,0;Noorderplein;Deventer;Buurt;7412;695;1,6;10477,0;172,0;53,0;57,0;12,0;29,0;22,0;2,2083333333333335;0,18705035971223022;0,7;0,5;3205,0
202007,0;Enexis;Overijssel;Deventer;Zwolseweg;1500302,0;952,0;151,0;440,0;Zwolseweg;Deventer;Buurt;7412;1030;2,4;7479,0;279,0;94,0;88,0;8,0;4,0;0,0;2,3101604278074865;0,19902912621359223;1,0;0,4;2658,0
202007,0;Enexis;Overijssel;Deventer;Lange Zandstraat;1500303,0;709,0;78,0;215,0;Lange Zandstraat;Deventer;Buurt;7412;795;1,9;9437,0;181,0;81,0;62,0;28,0;9,0;0,0;2,0714285714285716;0,11949685534591195;0,9;0,8;2687,0
202007,0;Enexis;Overijssel;Deventer;Zandweerd-Zuid;1500304,0;1535,0;140,0;323,0;Zandweerd-Zuid;Deventer;Buurt;7412;1395;2,0;8446,0;163,0;79,0;46,0;48,0;5,0;7,0;1,8990825688073394;0,07526881720430108;0,7;0,5;2224,0
202007,0;Enexis;Overijssel;Deventer;Zandweerd-Noord;1500305,0;910,0;31,0;116,0;Zandweerd-Noord;Deventer;Buurt;7412;880;1,8;2686,0;162,0;47,0;35,0;15,0;49,0;15,0;1,8859649122807018;0,0625;0,8;0,4;1642,0
202007,0;Enexis;Overijssel;Deventer;Schrijversbuurt;1500306,0;1273,0;59,0;166,0;Schrijversbuurt;Deventer;Buurt;7412;1315;1,7;5339,0;148,0;33,0;38,0;44,0;18,0;6,0;2,0348837209302326;0,07984790874524715;0,7;0,6;2097,0
202007,0;Enexis;Overijssel;Deventer;Rode Dorp;1500401,0;1141,0;73,0;244,0;Rode Dorp;Deventer;Buurt;7413;1270;2,0;5507,0;166,0;85,0;37,0;56,0;7,0;23,0;1,8373205741626795;0,08661417322834646;0,6;0,3;3505,0
202007,0;Enexis;Overijssel;Deventer;Oudegoedstraat;1500402,0;577,0;47,0;131,0;Oudegoedstraat;Deventer;Buurt;7413;655;2,0;9720,0;221,0;74,0;61,0;11,0;28,0;0,0;2,336448598130841;0,1450381679389313;0,8;0,3;3600,0
202007,0;Enexis;Overijssel;Deventer;Burgemeestersbuurt;1500403,0;449,0;80,0;179,0;Burgemeestersbuurt;Deventer;Buurt;7413;550;2,2;8446,0;184,0;78,0;49,0;38,0;8,0;24,0;1,7448979591836735;0,10909090909090909;0,7;0,3;3292,0
202007,0;Enexis;Overijssel;Deventer;Oosterstraat;1500404,0;1015,0;72,0;248,0;Oosterstraat;Deventer;Buurt;7413;1050;1,7;8698,0;175,0;77,0;57,0;26,0;17,0;5,0;2,2038216560509554;0,11428571428571428;0,6;0,3;3711,0
202007,0;Enexis;Overijssel;Deventer;Rielerweg-West;1500405,0;752,0;43,0;152,0;Rielerweg-West;Deventer;Buurt;7416;920;1,7;9256,0;150,0;73,0;40,0;35,0;25,0;2,0;1,9548872180451127;0,15217391304347827;0,6;0,8;3135,0
202007,0;Enexis;Overijssel;Deventer;Rielerweg-Oost;1500406,0;878,0;172,0;452,0;Rielerweg-Oost;Deventer;Buurt;7416;860;2,2;1844,0;188,0;96,0;46,0;42,0;11,0;26,0;1,8979591836734695;0,11046511627906977;0,8;1,5;1767,0
202007,0;Enexis;Overijssel;Deventer;Borgele;1500501,0;1797,0;224,0;686,0;Borgele;Deventer;Buurt;7414;1935;1,9;3308,0;169,0;41,0;30,0;67,0;3,0;4,0;1,910569105691057;0,08010335917312661;0,8;0,4;1895,0
202007,0;Enexis;Overijssel;Deventer;Platvoet;1500502,0;798,0;83,0;310,0;Platvoet;Deventer;Buurt;7414;760;2,3;2249,0;201,0;55,0;60,0;37,0;3,0;8,0;1,9921875;0,1513157894736842;1,0;1,0;1310,0
202007,0;Enexis;Overijssel;Deventer;Ludgeruskwartier;1500601,0;1425,0;39,0;164,0;Ludgeruskwartier;Deventer;Buurt;7415;1530;1,7;6914,0;158,0;21,0;33,0;57,0;9,0;15,0;1,9257142857142857;0,0915032679738562;0,6;0,4;2794,0
202007,0;Enexis;Overijssel;Deventer;Tuindorp;1500602,0;1005,0;75,0;147,0;Tuindorp;Deventer;Buurt;7415;965;1,9;7628,0;142,0;60,0;27,0;69,0;4,0;0,0;1,7304964539007093;0,06217616580310881;0,7;0,4;2713,0
202007,0;Enexis;Overijssel;Deventer;Rollecatekwartier;1500603,0;596,0;81,0;257,0;Rollecatekwartier;Deventer;Buurt;7415;600;2,3;3546,0;321,0;80,0;81,0;4,0;16,0;4,0;2,451923076923077;0,21666666666666667;1,1;0,9;2513,0
202007,0;Enexis;Overijssel;Deventer;Oranjekwartier;1500604,0;1398,0;22,0;141,0;Oranjekwartier;Deventer;Buurt;7415;1320;1,9;6141,0;144,0;32,0;27,0;56,0;17,0;3,0;1,8121546961325967;0,056818181818181816;0,7;0,5;1900,0
202007,0;Enexis;Overijssel;Deventer;Landsherenkwartier;1500605,0;1020,0;232,0;402,0;Landsherenkwartier;Deventer;Buurt;7415;865;2,1;3833,0;161,0;45,0;24,0;75,0;1,0;35,0;1,7703703703703704;0,046242774566473986;0,8;0,6;2211,0
202007,0;Enexis;Overijssel;Deventer;Rivierenbuurt;1500701,0;450,0;42,0;99,0;Rivierenbuurt;Deventer;Buurt;7417;550;2,4;5137,0;153,0;91,0;35,0;59,0;7,0;26,0;1,6476190476190475;0,09090909090909091;0,8;0,7;2163,0
202007,0;Enexis;Overijssel;Deventer;Deltabuurt;1500702,0;1346,0;97,0;181,0;Deltabuurt;Deventer;Buurt;7417;1445;2,0;6584,0;129,0;31,0;37,0;24,0;38,0;20,0;1,8138528138528138;0,08996539792387544;0,7;0,7;1184,0
202007,0;Enexis;Overijssel;Deventer;Hoornwerk;1500703,0;261,0;19,0;56,0;Hoornwerk;Deventer;Buurt;7417;345;1,9;3548,0;228,0;36,0;25,0;29,0;46,0;73,0;2,381818181818182;0,2028985507246377;0,8;1,0;2920,0
202007,0;Enexis;Overijssel;Deventer;Het Oostrik;1500801,0;969,0;48,0;198,0;Het Oostrik;Deventer;Buurt;7423;1045;2,2;8620,0;161,0;70,0;77,0;16,0;7,0;12,0;1,8563829787234043;0,0861244019138756;1,0;0,4;1706,0
202007,0;Enexis;Overijssel;Deventer;Groot Douwel;1500802,0;896,0;155,0;563,0;Groot Douwel;Deventer;Buurt;7423;880;2,3;4998,0;202,0;93,0;75,0;21,0;4,0;0,0;2,031055900621118;0,10227272727272728;1,1;0,4;1585,0
202007,0;Enexis;Overijssel;Deventer;Blauwenoord;1500803,0;654,0;106,0;325,0;Blauwenoord;Deventer;Buurt;7423;655;2,4;5488,0;186,0;93,0;75,0;24,0;1,0;4,0;1,9603174603174602;0,07633587786259542;1,0;0,6;1419,0
202007,0;Enexis;Overijssel;Deventer;Op den Haar;1500901,0;1125,0;203,0;695,0;Op den Haar;Deventer;Buurt;7425;1120;2,7;3812,0;272,0;95,0;88,0;9,0;4,0;4,0;2,1179039301310043;0,14285714285714285;1,2;0,8;1450,0
202007,0;Enexis;Overijssel;Deventer;Steinvoorde;1500902,0;683,0;99,0;328,0;Steinvoorde;Deventer;Buurt;7425;715;2,5;6004,0;251,0;88,0;82,0;12,0;6,0;10,0;2,1666666666666665;0,13986013986013987;1,1;0,3;1467,0
202007,0;Enexis;Overijssel;Deventer;Graveland;1500903,0;163,0;78,0;375,0;Graveland;Deventer;Buurt;7425;165;2,7;1675,0;599,0;90,0;100,0;0,0;0,0;100,0;2,4615384615384617;0,3333333333333333;1,5;1,0;962,0
202007,0;Enexis;Overijssel;Deventer;Het Jeurlink;1500904,0;768,0;137,0;478,0;Het Jeurlink;Deventer;Buurt;7424;745;2,7;4377,0;256,0;91,0;82,0;15,0;3,0;99,0;2,1025641025641026;0,10067114093959731;1,2;0,8;1515,0
202007,0;Enexis;Overijssel;Deventer;Het Fetlaer en Spijkvoorder Enk;1500905,0;941,0;250,0;925,0;Het Fetlaer en Spijkvoorder Enk;Deventer;Buurt;7424;880;2,9;4898,0;272,0;96,0;76,0;19,0;4,0;100,0;2,1256544502617802;0,14204545454545456;1,1;0,6;1201,0
202007,0;Enexis;Overijssel;Deventer;Spikvoorde;1500906,0;888,0;183,0;694,0;Spikvoorde;Deventer;Buurt;7425;880;3,1;7067,0;300,0;92,0;75,0;17,0;8,0;100,0;2,1421319796954315;0,17613636363636365;1,3;0,8;891,0
202007,0;Enexis;Overijssel;Deventer;Snipperling;1501001,0;205,0;52,0;322,0;Snipperling;Deventer;Buurt;7418;135;2,5;816,0;412,0;99,0;97,0;0,0;3,0;51,0;2,1379310344827585;0,6296296296296297;1,5;1,7;875,0
202007,0;Enexis;Overijssel;Deventer;Dorp Colmschate;1501002,0;613,0;58,0;295,0;Dorp Colmschate;Deventer;Buurt;7429;590;1,9;2333,0;247,0;39,0;47,0;9,0;32,0;50,0;2,108108108108108;0,1694915254237288;1,1;0,7;1482,0
202007,0;Enexis;Overijssel;Deventer;Colmschaterenk;1501004,0;1160,0;141,0;541,0;Colmschaterenk;Deventer;Buurt;7422;1070;2,2;5316,0;202,0;81,0;59,0;27,0;14,0;1,0;1,9297297297297298;0,13551401869158877;1,0;0,4;1502,0
202007,0;Enexis;Overijssel;Deventer;Roessink;1501005,0;459,0;63,0;193,0;Roessink;Deventer;Buurt;7421;405;2,2;6570,0;188,0;89,0;56,0;31,0;13,0;0,0;1,9605263157894737;0,06172839506172839;1,0;0,5;1278,0
